Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Season,Episode,seriesID,totalSeasons
True,,Max,2015,PG,26 Jun 2015,111 min,"Adventure, Drama, Family",Boaz Yakin,"Boaz Yakin, Sheldon Lettich","Thomas Haden Church, Josh Wiggins, Luke Kleintank",A military dog that helped American Marines in Afghanistan returns to the United States and is adopted by his handler's family after suffering a traumatic experience.,English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMjA2Nzk0NzIyN15BMl5BanBnXkFtZTgwMjEyNTE5NDE@._V1_SX300.jpg,47,6.6,"29,512",tt3369806,movie,N/A,"$42,656,255",N/A,N/A,6.6/10,37%,47/100,,,,
True,,Max,2013,N/A,01 Jan 2013,11 min,"Short, Drama, Family","David Pérez, Pere Solés",Pere Solés,"Toni Albà, Àngels Bassas, Genís Carbó","Max's hope is to find a family for him like the rest of his colleagues. When he has almost lost hope his destiny will change, though not the way he expected.",English,Spain,N/A,N/A,N/A,N/A,N/A,tt2632322,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Max,2002,R,20 Jun 2003,106 min,"Drama, War",Menno Meyjes,Menno Meyjes,"John Cusack, Noah Taylor, Leelee Sobieski","A film studying the depiction of a friendship between an art dealer named Rothman and his student, Adolf Hitler.",English,"Hungary, Canada, United Kingdom",3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BYjQzM2M4MDgtMWU3MS00Njg4LWJhODgtNTRhMDBiY2M4OGRiXkEyXkFqcGc@._V1_SX300.jpg,56,6.4,"8,837",tt0290210,movie,N/A,"$539,879",N/A,N/A,6.4/10,69%,56/100,,,,
True,,Escobar: Paradise Lost,2014,R,26 Jun 2015,120 min,"Crime, Drama, History",Andrea Di Stefano,"Andrea Di Stefano, Francesca Marciano","Benicio Del Toro, Josh Hutcherson, Claudia Traisac","In Colombia, a young surfer meets the woman of his dreams - and then meets her uncle, Pablo Escobar.","English, Spanish","France, Spain, Belgium, Panama",1 nomination total,https://m.media-amazon.com/images/M/MV5BNTUzMDQ0MzA4OV5BMl5BanBnXkFtZTgwNDY3OTc2MjE@._V1_SX300.jpg,56,6.5,"23,970",tt2515030,movie,N/A,"$195,792",N/A,N/A,6.5/10,53%,56/100,,,,
True,,Big Game,2014,PG-13,26 Jun 2015,110 min,"Action, Adventure, Comedy",Jalmari Helander,"Jalmari Helander, Petri Jokiranta","Samuel L. Jackson, Onni Tommila, Ray Stevenson",A young teenager camping in the woods helps rescue the President of the United States when Air Force One is shot down near his campsite.,"English, Finnish","Finland, United Kingdom, Germany, United States",1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMjQxNTc1ODA1Ml5BMl5BanBnXkFtZTgwMTQ1NDM3NDE@._V1_SX300.jpg,53,5.4,"36,594",tt2088003,movie,N/A,"$24,752",N/A,N/A,5.4/10,77%,53/100,,,,
True,,Big Game,1921,N/A,16 Aug 1921,N/A,Romance,Dallas M. Fitzgerald,"Kilbourn Gordon, Edward T. Lowe Jr., Willard Robertson","May Allison, Forrest Stanley, Edward Cecil",N/A,"None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BZTNiMjM5NmItZWEzZC00MmIyLTgwOGUtYzY5ZjQ1ZTc3MDkwXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,N/A,N/A,N/A,tt0011967,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Big Game,1928,N/A,21 Oct 1928,7 min,"Animation, Short, Sport","Harry Bailey, Paul Terry",N/A,N/A,N/A,None,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjMxNjc1MDUtZDhhZS00NzVlLThlOTUtMGZiODFjMjE5NTg1XkEyXkFqcGdeQXVyNzQ1NjM2MDg@._V1_SX300.jpg,N/A,N/A,12,tt0146484,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Big Game,2013,N/A,24 Nov 2013,6 min,"Animation, Short, Comedy",Sarah Scrimgeour,Sarah Scrimgeour,N/A,"Bobo, a lonely monster, is set to spend yet another birthday alone, until a cunning hunter throws him a killer surprise party.",English,South Africa,N/A,https://m.media-amazon.com/images/M/MV5BZWVmMzIxYjYtZTJkNy00YjZhLTg0ODQtNmIzOTU0ZmEyNjI3XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.2,28,tt4410104,movie,N/A,N/A,N/A,N/A,5.2/10,,,,,,
True,,Big Game,2008,N/A,11 Mar 2008,97 min,"Action, Drama, Thriller",Steven Dieveney,Steven Dieveney,"C. Thomas Howell, William Katt, Haley Webb",A stranded man loses his mind as his senses come to a turning point.,English,"Brazil, United States",N/A,https://m.media-amazon.com/images/M/MV5BMTkyNjcyMTEwOF5BMl5BanBnXkFtZTcwNDUyMDEzMg@@._V1_SX300.jpg,N/A,4.1,332,tt1047445,movie,N/A,N/A,N/A,N/A,4.1/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Dope,2015,R,19 Jun 2015,103 min,"Adventure, Comedy, Crime",Rick Famuyiwa,Rick Famuyiwa,"Shameik Moore, Tony Revolori, Kiersey Clemons","Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure.","English, Spanish",United States,5 wins & 25 nominations total,https://m.media-amazon.com/images/M/MV5BMjA3MjYyNTk0Nl5BMl5BanBnXkFtZTgwODc1NzQ1NTE@._V1_SX300.jpg,72,7.2,"91,128",tt3850214,movie,N/A,"$17,506,470",N/A,N/A,7.2/10,88%,72/100,,,,
True,,Dope,1968,N/A,N/A,90 min,Documentary,"Sheldon Rochlin, Flame Schon","Sheldon Rochlin, Flame Schon","Zisca Baum, Dutch Bobby, Kip Coburn","A feature documentary about a young girl's descent into drugs. Shot in 1960s London, we see Caroline, a ravishing sixties naif, become a junkie, caught in the contemporary drug culture of the age. A protege of psychedelic artist V...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYjQxODZhNmUtMTg3My00N2IxLThmMTktMTFlOTA2YWJlYWRlXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.8,11,tt0405879,movie,N/A,N/A,N/A,N/A,7.8/10,,,,,,
True,,Infinitely Polar Bear,2014,R,19 Jun 2015,90 min,"Comedy, Drama, Romance",Maya Forbes,Maya Forbes,"Mark Ruffalo, Zoe Saldana, Imogene Wolodarsky","A father struggling with bipolar disorder tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.",English,United States,3 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMjA2NzQ0Njk5MV5BMl5BanBnXkFtZTgwOTQzOTMyNTE@._V1_SX300.jpg,64,6.9,"17,286",tt1969062,movie,N/A,"$1,430,655",N/A,N/A,6.9/10,83%,64/100,,,,
True,,Jurassic World,2015,PG-13,12 Jun 2015,124 min,"Action, Adventure, Sci-Fi",Colin Trevorrow,"Rick Jaffa, Amanda Silver, Colin Trevorrow","Chris Pratt, Bryce Dallas Howard, Irrfan Khan","A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.",English,"United States, Japan",15 wins & 58 nominations total,https://m.media-amazon.com/images/M/MV5BNzBhNzlkM2UtZTQyOC00NjUyLTkzMmMtNDQ1YTM5N2NmMGE5XkEyXkFqcGc@._V1_SX300.jpg,59,6.9,"717,780",tt0369610,movie,N/A,"$653,406,625",N/A,N/A,6.9/10,72%,59/100,,,,
True,,Testament of Youth,2014,PG-13,16 Jan 2015,129 min,"Biography, Drama, History",James Kent,"Juliette Towhidi, Vera Brittain","Alicia Vikander, Kit Harington, Taron Egerton","A British woman recalls coming of age during World War I - a story of young love, the futility of war, and how to make sense of the darkest times.","English, German","United Kingdom, Denmark, United States",5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTAyOTI3OTgwMTdeQTJeQWpwZ15BbWU4MDAwNzM2NDUx._V1_SX300.jpg,76,7.2,"31,170",tt1441953,movie,N/A,"$1,822,250",N/A,N/A,7.2/10,84%,76/100,,,,
True,,Love & Mercy,2014,PG-13,19 Jun 2015,121 min,"Biography, Drama, Music",Bill Pohlad,"Oren Moverman, Michael A. Lerner, Brian Wilson","John Cusack, Paul Dano, Elizabeth Banks","In the 60s, Beach Boys leader Brian Wilson struggles with emerging psychosis as he attempts to craft his avant-garde pop masterpiece. In the 80s, he's a broken, confused man under the 24-hour watch of shady therapist, Dr. Eugene L...",English,United States,20 wins & 58 nominations total,https://m.media-amazon.com/images/M/MV5BMTk1MTkwMzU4Nl5BMl5BanBnXkFtZTgwNjY0MDE1NTE@._V1_SX300.jpg,80,7.4,"44,625",tt0903657,movie,N/A,"$12,551,031",N/A,N/A,7.4/10,90%,80/100,,,,
True,,United Passions,2014,Not Rated,19 Jun 2014,110 min,"Drama, History, Sport",Frédéric Auburtin,"Frédéric Auburtin, Jean-Paul Delfino","Gérard Depardieu, Sam Neill, Tim Roth","Follows the passing of the FIFA baton through three association presidents: Jules Rimet, Joao Havelange, and Sepp Blatter.",English,France,1 win,https://m.media-amazon.com/images/M/MV5BMjU5ODY4NDM5Ml5BMl5BanBnXkFtZTgwNTk3OTM4NTE@._V1_SX300.jpg,1,2.1,"4,448",tt2814362,movie,N/A,$607,N/A,N/A,2.1/10,0%,1/100,,,,
True,,Entourage,2015,R,03 Jun 2015,104 min,"Comedy, Drama",Doug Ellin,"Doug Ellin, Rob Weiss","Adrian Grenier, Kevin Connolly, Jerry Ferrara","Movie star Vincent Chase, together with his boys Eric, Turtle, and Johnny, are back - and back in business with super agent-turned-studio head Ari Gold on a risky project that will serve as Vince's directorial debut.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODdiZjQwMGItYTRkOC00NGQyLTliY2YtOWQ1ZjA2YWFiMWI2XkEyXkFqcGc@._V1_SX300.jpg,38,6.5,"84,789",tt1674771,movie,N/A,"$32,363,404",N/A,N/A,6.5/10,32%,38/100,,,,
True,,San Andreas,2015,PG-13,29 May 2015,114 min,"Action, Adventure, Thriller",Brad Peyton,"Carlton Cuse, Andre Fabrizio, Jeremy Passmore","Dwayne Johnson, Carla Gugino, Alexandra Daddario","In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",English,"United States, Canada",2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BYmQzNDEzMzMtM2U5OS00YTUzLWI2NDYtYjI2NjAyNWE5YzMzXkEyXkFqcGc@._V1_SX300.jpg,43,6.1,"271,110",tt2126355,movie,N/A,"$155,190,832",N/A,N/A,6.1/10,48%,43/100,,,,
True,,Heaven Knows What,2014,R,29 May 2015,97 min,"Crime, Drama","Benny Safdie, Josh Safdie","Arielle Holmes, Josh Safdie, Ronald Bronstein","Arielle Holmes, Caleb Landry Jones, Buddy Duress","A young woman struggles to reconcile her love for her boyfriend and for heroin, as she finds out that suicide is the only way for her boyfriend to forgive her for her misdeed.","English, Spanish, Italian","France, United States",5 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BNWEyZjZkMjktYmMzNC00MDU1LTkyYjAtN2VlMzZlMGE5Nzc1XkEyXkFqcGc@._V1_SX300.jpg,75,6.8,"9,824",tt3687186,movie,N/A,"$80,734",N/A,N/A,6.8/10,89%,75/100,,,,
True,,Aloha,1931,Passed,27 Apr 1931,90 min,"Drama, Romance",Albert S. Rogell,"Thomas H. Ince Jr., J.G. Hawks, Adele Buffington","Ben Lyon, Raquel Torres, Robert Edeson","In the South Seas, a half-caste island girl refuses to follow tradition and marry a fellow islander, instead falling in love with a white man and heir to an American fortune.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWJkNGQzZDctMWRjNC00OWQyLThlM2ItNTc0NTM5NDM1ODUwXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_SX300.jpg,N/A,5.6,32,tt0021602,movie,N/A,N/A,N/A,N/A,5.6/10,,,,,,
True,,Aloha,2015,PG-13,29 May 2015,105 min,"Comedy, Drama, Romance",Cameron Crowe,Cameron Crowe,"Bradley Cooper, Rachel McAdams, Emma Stone",A celebrated military contractor returns to the site of his greatest career triumphs and reconnects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.,"English, Hawaiian, Russian",United States,2 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTg4Mjc0NTE1NV5BMl5BanBnXkFtZTgwNzcwNTQ3NTE@._V1_SX300.jpg,40,5.4,"76,950",tt1243974,movie,N/A,"$21,067,116",N/A,N/A,5.4/10,20%,40/100,,,,
True,,Chocolate City,2015,R,22 May 2015,91 min,Drama,Jean-Claude La Marre,Jean-Claude La Marre,"Robert Ri'chard, Tyson Beckford, DeRay Davis",Life for a struggling college student changes in an instant when he meets the owner of a male strip club who convinces him to give amateur night a whirl.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTY3Mzg2OTk2Nl5BMl5BanBnXkFtZTgwNDU0MDE1NTE@._V1_SX300.jpg,N/A,3.9,"1,259",tt3481000,movie,N/A,"$212,662",N/A,N/A,3.9/10,,,,,,
True,,Chocolate City,1994,N/A,N/A,90 min,Drama,Rob Hardy,Rob Hardy,"Will Packer, Kelsey Scott, Rashan Ali Smith","The film deals with the struggles of a young man trying to define himself at an Historically Black College. ""The decisions you make today will affect you for a lifetime."" In white letters, ...",English,USA,N/A,N/A,N/A,6.6,25,tt0255894,movie,N/A,N/A,N/A,N/A,6.6/10,,,,,,
True,,Poltergeist,1982,PG,04 Jun 1982,114 min,"Horror, Thriller",Tobe Hooper,"Steven Spielberg, Michael Grais, Mark Victor","JoBeth Williams, Heather O'Rourke, Craig T. Nelson","A family's home becomes the center of paranormal activity that opens a doorway to the ""other side."" With help, they must cross over to get their daughter back.",English,United States,Nominated for 3 Oscars. 5 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNzY4MGZkYjgtYTQ2YS00YTlhLWEyMjAtMjZhYzczNTRlM2ZmXkEyXkFqcGc@._V1_SX300.jpg,79,7.3,"191,367",tt0084516,movie,N/A,"$77,177,301",N/A,N/A,7.3/10,88%,79/100,,,,
True,,Poltergeist,2015,PG-13,22 May 2015,93 min,"Fantasy, Horror, Thriller",Gil Kenan,"David Lindsay-Abaire, Steven Spielberg, Michael Grais","Sam Rockwell, Rosemarie DeWitt, Kennedi Clements",A family whose suburban home is haunted by evil forces must come together to rescue their youngest daughter after the apparitions take her captive.,English,"United States, Canada",1 win & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMjI2NDM1Nzc3Ml5BMl5BanBnXkFtZTgwNjcyOTIxNTE@._V1_SX300.jpg,47,4.9,"63,244",tt1029360,movie,N/A,"$47,425,125",N/A,N/A,4.9/10,29%,47/100,,,,
True,,Where Hope Grows,2014,PG-13,15 May 2015,95 min,"Drama, Family",Chris Dowling,Chris Dowling,"Kristoffer Polaha, David DeSanctis, McKaley Miller",A baseball player whose professional career was cut short due to his personal problems is suddenly awakened and invigorated by a young-man with Down syndrome who works at the local grocery store.,English,United States,3 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTY1MjUxOTU0OF5BMl5BanBnXkFtZTgwMDYxNTQ0NDE@._V1_SX300.jpg,41,6.6,"4,283",tt3200980,movie,N/A,"$1,156,000",N/A,N/A,6.6/10,54%,41/100,,,,
True,,Mad Max: Fury Road,2015,R,15 May 2015,120 min,"Action, Adventure, Sci-Fi",George Miller,"George Miller, Brendan McCarthy, Nick Lathouris","Tom Hardy, Charlize Theron, Nicholas Hoult","In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.","English, Russian","Australia, United States",Won 6 Oscars. 245 wins & 234 nominations total,https://m.media-amazon.com/images/M/MV5BZDRkODJhOTgtOTc1OC00NTgzLTk4NjItNDgxZDY4YjlmNDY2XkEyXkFqcGc@._V1_SX300.jpg,90,8.1,"1,183,848",tt1392190,movie,N/A,"$154,280,290",N/A,N/A,8.1/10,97%,90/100,,,,
True,,Pitch Perfect 2,2015,PG-13,15 May 2015,115 min,"Comedy, Music",Elizabeth Banks,"Kay Cannon, Mickey Rapkin","Anna Kendrick, Rebel Wilson, Hailee Steinfeld","After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.","English, German",United States,10 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BMzk4OTM2NzMzNl5BMl5BanBnXkFtZTgwNTAzNDE0NDE@._V1_SX300.jpg,63,6.4,"176,393",tt2848292,movie,N/A,"$184,296,230",N/A,N/A,6.4/10,66%,63/100,,,,
True,,Hot Pursuit,1987,PG-13,08 May 1987,93 min,Comedy,Steven Lisberger,"Steven Lisberger, Steven W. Carabatsos, Tom Mankiewicz","John Cusack, Robert Loggia, Jerry Stiller","Dan arrives too late for his girlfriend's family's plane to the Caribbean. He gets the next. Once there, Dan's hot pursuit of his girlfriend includes 3 friendly locals, a dubious yacht skipper, corrupt police, hijacker, pirates etc.","English, Spanish","United States, Mexico",N/A,https://m.media-amazon.com/images/M/MV5BY2RiYmU4ZmUtN2JkZi00M2YwLTliZTgtMGE0YzM3M2FiZDk0XkEyXkFqcGc@._V1_SX300.jpg,29,5.7,"4,133",tt0093215,movie,N/A,"$4,215,849",N/A,N/A,5.7/10,0%,29/100,,,,
True,,The D Train,2011,Not Rated,24 Mar 2017,5 min,"Short, Drama, Family",Jay Rosenblatt,N/A,N/A,An old man reflects on his life. How quickly it all goes by.,N/A,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BN2VkMTFjYzMtYTY5ZC00MTQ0LWFjYjctNjVlOWVjOTQ4MzlmXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.6,90,tt2127363,movie,N/A,N/A,N/A,N/A,6.6/10,55%,,,,,
True,,Maggie,1964,N/A,N/A,N/A,Drama,Naomi Capon,Leonard Webb,"Joss Ackland, Jonathan Cecil, Scott Forbes, Joan Hickson",N/A,N/A,N/A,N/A,N/A,N/A,7.2,12,tt1136214,episode,,,,,7.2/10,,,N/A,N/A,N/A,
True,,Maggie,2017,N/A,28 Sep 2017,20 min,"Short, Drama, Family",Lindsay Kampenhout,Lindsay Kampenhout,"Shiloh Nyce, Mia Bagley, Seth Williams","A step-mother struggles to connect with her new daughter who is full of ""eccentricities"".",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzdjY2JjZjUtZjMzMC00ZjRhLWJjZDQtNTQxN2RlYTQ4NDUwXkEyXkFqcGdeQXVyMjI1OTQ2Njg@._V1_SX300.jpg,N/A,N/A,N/A,tt7630538,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Maggie,2022,N/A,20 May 2022,N/A,"Documentary, Short",Pauliina Leskinen,Pauliina Leskinen,Margarita Chernov,N/A,Russian,Finland,N/A,N/A,N/A,N/A,N/A,tt27531028,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Hot Pursuit,1984–1985,N/A,22 Sep 1984,60 min,Drama,N/A,Kenneth Johnson,"Kerrie Keane, Eric Pierpoint, Dina Merrill",A young couple are fugitives pursued by both the law and a criminal assassin.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODQ0NmEyNzYtODM5My00ZjVkLTkxNzAtNjc5YTliOGNkOGQyXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_SX300.jpg,N/A,6.9,82,tt0086733,series,,,,,6.9/10,,,,,,1
True,,Hot Pursuit,2015,PG-13,08 May 2015,87 min,"Action, Comedy, Crime",Anne Fletcher,"David Feeney, John Quaintance","Reese Witherspoon, Sofía Vergara, Matthew Del Negro",An uptight and by-the-book cop (Reese Witherspoon) tries to protect the outgoing widow (Sofia Vergara) of a drug boss as they race through Texas pursued by crooked cops and murderous gunmen.,"English, Spanish",United States,4 nominations total,https://m.media-amazon.com/images/M/MV5BYTExZGNkOTYtNTZiMS00MTNkLWFlNWUtMGZiYTBlNWEzOGJjXkEyXkFqcGc@._V1_SX300.jpg,31,5.2,"55,872",tt2967224,movie,N/A,"$34,580,201",N/A,N/A,5.2/10,8%,31/100,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The D Train,2015,R,08 May 2015,101 min,"Comedy, Drama","Andrew Mogel, Jarrad Paul","Jarrad Paul, Andrew Mogel","Jack Black, James Marsden, Kathryn Hahn",The head of a high school reunion committee tries to get the most popular guy in school to attend their class' upcoming 20-year reunion.,English,"United Kingdom, United States",2 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ3ODQzNDE2Ml5BMl5BanBnXkFtZTgwOTM1NzQwNTE@._V1_SX300.jpg,55,5.1,"11,686",tt2690138,movie,N/A,"$673,151",N/A,N/A,5.1/10,55%,55/100,,,,
True,,Maggie,2015,PG-13,08 May 2015,95 min,"Drama, Horror, Sci-Fi",Henry Hobson,John Scott 3,"Arnold Schwarzenegger, Abigail Breslin, Joely Richardson","A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side.",English,"United States, Switzerland",1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTkyNzk0MTU2Ml5BMl5BanBnXkFtZTgwNDExNzMyNTE@._V1_SX300.jpg,52,5.6,"47,508",tt1881002,movie,N/A,"$187,112",N/A,N/A,5.6/10,61%,52/100,,,,
True,,Adult Beginners,2014,R,24 Apr 2015,92 min,"Comedy, Drama",Ross Katz,"Nick Kroll, Jeff Cox, Liz Flahive","Nick Kroll, Rose Byrne, Bobby Cannavale",A bankrupt businessman tries to restore good relations with his sister and her family.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTY1NTI4NDU5Ml5BMl5BanBnXkFtZTgwOTYwMDcyNTE@._V1_SX300.jpg,57,5.6,"8,993",tt3318750,movie,N/A,"$108,808",N/A,N/A,5.6/10,49%,57/100,,,,
True,,Brotherly Love,2015,R,24 Apr 2015,89 min,Drama,Jamal Hill,Jamal Hill,"Keke Palmer, Cory Hardrict, Romeo Miller","Set on the backdrop of Philadelphia's famed Overbrook High School, we track the lives of the nations number one high school basketball player Sergio Taylor as he deals with the early pressures of hood fame.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTY3MTEyMzA0OF5BMl5BanBnXkFtZTgwMDk1NzA0NDE@._V1_SX300.jpg,N/A,6.5,"2,136",tt3262990,movie,N/A,"$478,595",N/A,N/A,6.5/10,60%,,,,,
True,,Brotherly Love,1936,N/A,06 Mar 1936,6 min,"Animation, Short, Comedy","Dave Fleischer, Seymour Kneitel",N/A,"Jack Mercer, Mae Questel, Gus Wicke","Inspired by Olive's preaching of the value of brotherly love, Popeye takes a walk through the city doing good deeds.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODA4NDZjYTMtZDVhMC00MGY2LWE5NDEtNDVlYTczMTM3ZjJlXkEyXkFqcGdeQXVyNDcwNDI2MTk@._V1_SX300.jpg,N/A,7.0,282,tt0027401,movie,N/A,N/A,N/A,N/A,7.0/10,,,,,,
True,,Brotherly Love,2014,N/A,15 Apr 2014,26 min,"Short, Crime, Drama",Remy Wallace,"Remy Wallace, Remy Wallace","Brit Morgan, Remy Wallace, Natalie Nardone, Chris Snock","When Tommy returns to his South Philly neighborhood after 6 years in prison, life is not what he expected. And though Tommy is trying to make up for the mistakes of his past, the events ...",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMjA1Nzg1NTU0MV5BMl5BanBnXkFtZTgwNjcyMTc1MDE@._V1_SX300.jpg,N/A,8.8,5,tt3281944,movie,N/A,N/A,N/A,N/A,8.8/10,,,,,,
True,,Brotherly Love,1994,N/A,28 Aug 1994,54 min,Drama,Angus Reid,Angus Reid,"Tam Dean Burn, Russell Burn, Terry Adams",Brilliantly acted and especially penetrating portrait of brotherhood. Russell is a drug addict and musician from Edinburgh. His brother wants to get him back on the straight and narrow by taking him along on a trip to the Highlands.,English,United Kingdom,N/A,N/A,N/A,N/A,N/A,tt15125502,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Brotherly Love,1970,R,22 Apr 1970,112 min,Drama,J. Lee Thompson,James Kennaway,"Peter O'Toole, Susannah York, Michael Craig","Controversial tragicomedy about a brother's obsessive love for his sister. Having left her husband, Hilary moves in with her unbalanced brother, Pink, who uses wit and humor to hide his amorous yearnings.",English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BMjY0MjUwMTgtYjZjYy00MGU2LWEyNTEtZDZmOWE0ZGM1MjdjXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.5,388,tt0065581,movie,N/A,N/A,N/A,N/A,5.5/10,,,,,,
True,,Brotherly Love,2017,TV-MA,07 Aug 2018,118 min,Drama,Anthony J. Caruso,Anthony J. Caruso,"Anthony J. Caruso, Derek Babb, Chance McKee",A Brother in the Catholic Church must choose between his vow of chastity and the man he loves.,English,United States,7 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BYzk3OWJmOWItNjVkMC00NjQxLTg1NjQtZWRhY2E2YTVhMWNiXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.1,281,tt6096190,movie,N/A,N/A,N/A,N/A,5.1/10,,,,,,
True,,Brotherly Love,2023,N/A,06 Oct 2023,12 min,"Short, Drama",Connor MacLaren,Connor MacLaren,"Tom Mulheron, Nathan Hubble, Heather Coombs","When Jamie learns his older brother Dylan is leaving for good, he'll risk it all to make him stay.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BYWFiMjA1NGYtMmZmYS00OTc5LThjZjMtODEzYmZkZTgzZTQ5XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt29095858,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Little Boy,2025,N/A,15 Feb 2025,74 min,Documentary,James Benning,N/A,"James Benning, Yusef Ferguson, Yuan Gao","A film looking at the past to warn about the future, from a little boy's point of view. A companion to 'American Dreams (lost and found)' (1984)",English,United States,1 nomination total,N/A,N/A,N/A,13,tt35440106,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Little Boy,2015,PG-13,24 Apr 2015,106 min,"Drama, History, War",Alejandro Monteverde,"Alejandro Monteverde, Pepe Portillo","Jakob Salvati, Emily Watson, David Henrie",An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,English,"Mexico, United States",2 nominations total,https://m.media-amazon.com/images/M/MV5BMTU5MjMyODcxMF5BMl5BanBnXkFtZTgwMzIwMDM2NDE@._V1_SX300.jpg,30,7.3,"24,753",tt1810683,movie,N/A,"$6,485,961",N/A,N/A,7.3/10,27%,30/100,,,,
True,,Brotherly Love,1985,Not Rated,28 May 1985,100 min,"Drama, Thriller",Jeff Bleckner,"Ernest Tidyman, William D. Blankenship","Judd Hirsch, Karen Carlson, George Dzundza","A businessman is stalked by his murderous twin brother, who has just been released from a mental hospital.",English,"Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BMTQ2MDc3Mzc1MV5BMl5BanBnXkFtZTcwMTM3NzYxMQ@@._V1_SX300.jpg,N/A,6.2,95,tt0088858,movie,N/A,N/A,N/A,N/A,6.2/10,,,,,,
