Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
The Skeleton Key,2005,PG-13,12 Aug 2005,104 min,"Drama, Horror, Mystery",Iain Softley,Ehren Kruger,"Kate Hudson, Peter Sarsgaard, Joy Bryant",A hospice nurse working at a New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,"English, French","Germany, United States",5 nominations total,https://m.media-amazon.com/images/M/MV5BMDE0YWIyM2UtZWU3Yi00M2U5LTgwMDAtODY1MjU2NzQ4M2NmXkEyXkFqcGc@._V1_SX300.jpg,47,6.5,"127,976",tt0397101,movie,N/A,"$47,907,715",N/A,N/A,True,6.5/10,37%,47/100,,,,,
Asylum,1972,Not Rated,12 Mar 1975,95 min,Documentary,Peter Robinson,N/A,"R.D. Laing, Leon Redler, David Bell",A documentary crew lives with the schizophrenic residents of a group home based upon radical psychiatrist R. D. Laing's controversial approach to healing through compassion and freedom.,English,"United States, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BMTM2Mjc4MzEzMV5BMl5BanBnXkFtZTcwMzYxODAzMQ@@._V1_SX300.jpg,N/A,6.8,120,tt0775421,movie,N/A,N/A,N/A,N/A,True,6.8/10,69%,,,,,,
Asylum,2008,R,15 Jul 2008,93 min,Horror,David R. Ellis,Ethan Lawrence,"Sarah Roemer, Jake Muxworthy, Mark Rolston",Six college students discover their dorm was once an insane asylum that conducted gruesome lobotomies on its teenage inmates during the 1930's.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmQzZjJjYjgtZGU4Mi00YWM1LWEwNDUtOTEwMzg3NTYwZWVjXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.0,"4,042",tt0804443,movie,N/A,N/A,N/A,N/A,True,4.0/10,,,,,,,
A State of Mind,1998,R,07 Aug 1998,95 min,"Drama, Romance",Yvette Plummer,Yvette Plummer,"Malayika Singley, Michael Sidney, Nafeesa Monroe",Violence poses a threat to the relationship between three African-American women.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODBmYmU3ZjctZDVkOS00NTI5LWExM2ItOTA4MDgwYTI4YTE0XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.2,36,tt0120203,movie,N/A,N/A,N/A,N/A,True,5.2/10,,,,,,,
The Great Raid,2005,R,12 Aug 2005,132 min,"Action, Drama, War",John Dahl,"William B. Breuer, Hampton Sides, Carlo Bernard","Benjamin Bratt, Joseph Fiennes, James Franco","Taking place towards the end of WWII, 500 American Soldiers have been entrapped in a camp for 3 years. Beginning to give up hope they will ever be rescued, a group of Rangers goes on a dangerous mission to try and save them.","Filipino, English, Tagalog, Japanese","United States, Australia",1 nomination total,https://m.media-amazon.com/images/M/MV5BMjExMTEzODI3Nl5BMl5BanBnXkFtZTcwNjA1NzAzMQ@@._V1_SX300.jpg,48,6.6,"24,506",tt0326905,movie,N/A,"$10,167,373",N/A,N/A,True,6.6/10,39%,48/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
A State of Mind,2021,N/A,16 Jul 2021,89 min,Drama,Mike Berry,Mike Berry,"Imani Khiry, Chanel Moore, Anthony Woods","Darius Thomas' family history is filled with tragedy. Three generations of Thomas men have all taken their own lives, all struggling with mental illness. A promising writing career threatens to be side lined as mental illness once...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTEyYTc3ZDQtYzI3OC00ZDVlLWEyODAtMzRiOWQzOTk1ZTExXkEyXkFqcGc@._V1_SX300.jpg,N/A,7.0,40,tt10913160,movie,N/A,N/A,N/A,N/A,True,7.0/10,,,,,,,
A State of Mind,2004,Not Rated,26 Aug 2005,93 min,Documentary,Daniel Gordon,Daniel Gordon,"Daniel Gordon, Hyon Sun Pak, Song Yun Kim","A British documentary that follows two young North Korean girls as they prepare for the Mass Games, the world's largest choreographed gymnastics performance.","English, Korean",United Kingdom,1 nomination,https://m.media-amazon.com/images/M/MV5BMTI1MDYxOTg2NF5BMl5BanBnXkFtZTcwNzI5NTgzMQ@@._V1_SX300.jpg,63,7.7,"1,056",tt0456012,movie,N/A,"$41,468",N/A,N/A,True,7.7/10,89%,63/100,,,,,
Pretty Persuasion,2005,R,25 May 2006,104 min,"Comedy, Drama",Marcos Siega,Skander Halim,"Evan Rachel Wood, Ron Livingston, James Woods",A 15-year-old girl incites chaos among her friends and a media frenzy when she accuses her drama teacher of sexual harassment.,English,United States,1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTI0NTA1MDkyOF5BMl5BanBnXkFtZTcwOTg3NTAzMQ@@._V1_SX300.jpg,45,6.4,"10,966",tt0381505,movie,N/A,"$305,800",N/A,N/A,True,6.4/10,33%,45/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Asylum,2003,N/A,09 Mar 2003,20 min,"Documentary, Short",Sandy McLeod,N/A,N/A,"Baba, a young Ghanaian woman, goes in search of her father for his blessing on her impending marriage. This turns to a nightmare as he insists she a different man, and that she undergo female genital mutilation as is the custom in...",N/A,United States,Nominated for 1 Oscar. 4 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMjExMzc2NzgyN15BMl5BanBnXkFtZTgwODI5OTk1MDE@._V1_SX300.jpg,N/A,6.5,57,tt0363445,movie,N/A,N/A,N/A,N/A,True,6.5/10,,,,,,,
Asylum,2001,N/A,14 Sep 2001,19 min,"Short, Mystery",Jason Bolling,Jason Bolling,"Golden Brooks, Dolores Fleming, Brian Mayfield",A 13-year-old boy has recently been abandoned by his mother and is trying to discover his past as well as his future.,N/A,United States,N/A,N/A,N/A,N/A,N/A,tt0858415,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Asylum,2003,N/A,19 Jan 2003,109 min,"Drama, Romance, War",Nigel Barker,"Nigel Barker, Simon Ricketts","Gary Condés, Tony Resta, Frank Boyce","Fleeing persecution and torture in northern Iraq, three young Kurds, Mahmoud, Rezghar and Saman, smuggle themselves into Britain aboard a freight train. Arriving in London they register for asylum but soon experience the first bla...",English,"United States, United Kingdom",1 win,https://m.media-amazon.com/images/M/MV5BMTkxMTQxMDMzMF5BMl5BanBnXkFtZTcwNjg5Mjc1MQ@@._V1_SX300.jpg,N/A,7.1,74,tt0330009,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,,,,,
Asylum,2020,N/A,01 Oct 2021,39 min,Short,"Jake Lefferman, Emily Taguchi",N/A,N/A,"Among the countless asylum seekers who have clawed their way to the U.S. are two families -- Angel Ramos and his toddler son, and Elmer Gomez and his daughter. For more than a year, the filmmakers captured the two fathers' dreams,...",Spanish,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNjRlMGUzMDQtN2I2MC00ZTI1LWI5ZmItOTE4YjY2ZGRiNWIxXkEyXkFqcGdeQXVyMjA3Mjk3MDk@._V1_SX300.jpg,N/A,N/A,N/A,tt14795128,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
The Dukes of Hazzard,2005,Not Rated,05 Aug 2005,104 min,"Action, Adventure, Comedy",Jay Chandrasekhar,"Gy Waldron, John O'Brien, Jonathan L. Davis","Seann William Scott, Johnny Knoxville, Jessica Simpson","Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.","English, Japanese",United States,5 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMjAwOTYxODI4OV5BMl5BanBnXkFtZTcwNDYxODIzMw@@._V1_SX300.jpg,33,5.1,"84,037",tt0377818,movie,N/A,"$80,270,227",N/A,N/A,True,5.1/10,14%,33/100,,,,,
Junebug,2005,R,16 Sep 2005,106 min,"Comedy, Drama",Phil Morrison,Angus MacLachlan,"Embeth Davidtz, Alessandro Nivola, David Kuhn","A dealer in ""outsider"" art travels from Chicago to North Carolina to meet her new in-laws, challenging the equilibrium of this middle class Southern home.",English,United States,Nominated for 1 Oscar. 21 wins & 28 nominations total,https://m.media-amazon.com/images/M/MV5BNWEzM2Y0ZWEtODZkMC00N2M1LTljNDctMzMxYzE0NzUyZDliXkEyXkFqcGc@._V1_SX300.jpg,80,6.9,"23,593",tt0418773,movie,N/A,"$2,678,691",N/A,N/A,True,6.9/10,86%,80/100,,,,,
Junebug,2024,TV-G,03 Aug 2024,84 min,Romance,David Weaver,Summer Isreal Johnson,"Autumn Reeser, Aaron O'Connell, Mila Jones","Juniper, a book editor turning 40, is magically reconnected with an eight-year-old version of herself who questions her life choices, including the dream of writing her own stories.",English,"Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BNDA2Y2Q4ZWUtNzE3OC00NGM4LWJlNTMtMGIxZTJkOWFlN2RjXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.7,800,tt32897452,movie,N/A,N/A,N/A,N/A,True,6.7/10,,,,,,,
Must Love Dogs,2005,PG-13,29 Jul 2005,98 min,"Comedy, Romance",Gary David Goldberg,"Claire Cook, Gary David Goldberg","Diane Lane, John Cusack, Elizabeth Perkins","Sarah Nolan, a preschool teacher, is forced into finding a man after her sister Carol makes her a profile on a matchmaking website. Her life is changed when she meets Jake, a recent divorcee.","English, Armenian",United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BOGFlYTA5YjgtNDM5OC00NTlhLWFlNjMtMDY2YWJhYWQ2YTg2XkEyXkFqcGc@._V1_SX300.jpg,46,5.9,"33,823",tt0417001,movie,N/A,"$43,894,863",N/A,N/A,True,5.9/10,37%,46/100,,,,,
The Aristocrats,2005,Not Rated,02 Sep 2005,89 min,"Documentary, Comedy","Penn Jillette, Paul Provenza",N/A,"George Carlin, Don Rickles, Chris Rock","One hundred superstar comedians tell the same very, VERY dirty, filthy joke--one shared privately by comics since Vaudeville.",English,United States,6 nominations,https://m.media-amazon.com/images/M/MV5BMTEwYTE1ZmYtNWM4Mi00N2FkLWI3NzAtNjU4ZmJlMWQzNWYyXkEyXkFqcGc@._V1_SX300.jpg,72,6.4,"17,201",tt0436078,movie,N/A,"$6,377,461",N/A,N/A,True,6.4/10,,72/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Stealth,2015,N/A,23 Mar 2015,22 min,"Short, Drama, Family",Bennett Lasseter,Melissa Hoppe,"Tate Hanyok, Bill Watterson, Keely Aloña","The heartwarming story of a brave, transgender tween. Stealth is the recipient of a grant from the Alfred P. Sloan Foundation for science, 2 student Emmys, a student Academy Award, 20 festival awards, and it has played in over 50 ...",English,United States,14 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTk1OTM4Mjk4MV5BMl5BanBnXkFtZTgwNDA5NDY1MzE@._V1_SX300.jpg,N/A,7.7,26,tt3669098,movie,N/A,N/A,N/A,N/A,True,7.7/10,,,,,,,
Stealth,2005,PG-13,29 Jul 2005,121 min,"Action, Adventure, Sci-Fi",Rob Cohen,W.D. Richter,"Josh Lucas, Jessica Biel, Jamie Foxx","Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control before it initiates the next world war.","English, Korean, Russian, Spanish","United States, Thailand",2 nominations total,https://m.media-amazon.com/images/M/MV5BMTZhMWI0M2YtZjllMy00OGQ2LWE4YzYtY2VhOTMwOGQ4ZjI5XkEyXkFqcGc@._V1_SX300.jpg,35,5.1,"58,014",tt0382992,movie,N/A,"$32,116,746",N/A,N/A,True,5.1/10,13%,35/100,,,,,
The Devil's Rejects,2005,R,22 Jul 2005,107 min,"Crime, Drama, Horror",Rob Zombie,Rob Zombie,"Sid Haig, Sheri Moon Zombie, Bill Moseley","The murderous, backwoods Firefly family take to the road to escape the vengeful Sheriff Wydell, who is not afraid of being as ruthless as his target.","English, Spanish","Germany, United States",10 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMzg0MmNkM2MtZDc1Ni00OTVhLTg1NjgtY2UxYjM1Y2JjMDgzXkEyXkFqcGc@._V1_SX300.jpg,54,6.7,"109,285",tt0395584,movie,N/A,"$17,044,981",N/A,N/A,True,6.7/10,55%,54/100,,,,,
November,2014,N/A,05 Dec 2014,15 min,"Short, Drama",Shane Lim,"Angelica Ho, Shane Lim","Cara Chiang, Kah Yong Koh","Still dressed in their school uniforms, Kai brings Min to a clinic after he tests positive for herpes. With the looming shadow of Kai's infidelity, Min is forced to face her fears, the incoming tempest of adulthood, and the questi...",English,Singapore,1 nomination,https://m.media-amazon.com/images/M/MV5BN2EzYzVhODUtNWRiZC00NDNjLTlhNzMtMDIyZjlhOGI2NmY5XkEyXkFqcGdeQXVyNTc1MzkxMTc@._V1_SX300.jpg,N/A,N/A,N/A,tt3726366,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
November,2016,N/A,N/A,14 min,"Short, Drama",Richard Melkonian,Richard Melkonian,Andre Flynn,N/A,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZjJlM2Q0M2ItNmExYy00Mzk0LWJjYTAtNjY4ZTEzODNkYjEyXkEyXkFqcGdeQXVyNjgxMTgwNDI@._V1_SX300.jpg,N/A,N/A,N/A,tt6206576,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Bad News Bears,1976,PG,07 Apr 1976,102 min,"Comedy, Drama, Family",Michael Ritchie,Bill Lancaster,"Walter Matthau, Tatum O'Neal, Vic Morrow","An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.","English, Spanish",United States,Nominated for 1 BAFTA Award1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNDIzNTNmOGUtZGI4OC00YWMyLWExZTQtNGM2OWViODNiZjM2XkEyXkFqcGc@._V1_SX300.jpg,84,7.3,"26,281",tt0074174,movie,N/A,"$32,211,330",N/A,N/A,True,7.3/10,97%,84/100,,,,,
Hustle & Flow,2005,R,22 Jul 2005,116 min,"Crime, Drama, Music",Craig Brewer,Craig Brewer,"Terrence Howard, Ludacris, Anthony Anderson","With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",English,United States,Won 1 Oscar. 25 wins & 47 nominations total,https://m.media-amazon.com/images/M/MV5BN2Y0YTQ5ODQtY2YwYi00ZTYzLWIwYjgtYzViNTgzOGJlZmFmXkEyXkFqcGc@._V1_SX300.jpg,68,7.3,"44,882",tt0410097,movie,N/A,"$22,202,809",N/A,N/A,True,7.3/10,83%,68/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
November,2004,R,18 Jan 2004,73 min,"Drama, Mystery, Thriller",Greg Harrison,Benjamin Brand,"Courteney Cox, James Le Gros, Michael Ealy","Sophie Jacobs is going through the most difficult time of her life. Now, she just has to find out if it's real.",English,United States,1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMWE2NTFhMTgtYmI2MC00OTJkLThhMmUtNDZhMDgzNGU5ZjY3XkEyXkFqcGc@._V1_SX300.jpg,47,5.4,"3,187",tt0368089,movie,N/A,"$192,186",N/A,N/A,True,5.4/10,31%,47/100,,,,,
Happy Endings,2014,N/A,23 Aug 2014,14 min,"Short, Drama, Romance",Hannes Þór Arason,"Hannes Þór Arason, Jacob Doforno, Andrew Korogyi","Alan Chau, Cindy Cho, Tracy Geng","After falling in love with an erotic masseuse, a lonely parking booth attendant must step out of his comfort zone to liberate her from her oppressive boss.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYTQ1M2E3ODUtNWE5ZS00NzA3LTgxZmItYzNkNmRjOWNiMmYzXkEyXkFqcGdeQXVyMjQ0NDk2MTc@._V1_SX300.jpg,N/A,N/A,N/A,tt3656852,movie,N/A,N/A,N/A,N/A,True,,33%,,,,,,
Happy Endings,2005,R,29 Jul 2005,128 min,"Comedy, Drama, Music",Don Roos,Don Roos,"Lisa Kudrow, Steve Coogan, Maggie Gyllenhaal","A weave of multiple stories to create a witty look at love, family and the sheer unpredictability of life itself.","English, Spanish",United States,6 nominations total,https://m.media-amazon.com/images/M/MV5BMzQxNDgzNGItZWJlNy00ZDY0LTk5ZDMtOTBkZDdlMjk1YTcyXkEyXkFqcGc@._V1_SX300.jpg,57,6.3,"9,664",tt0361693,movie,N/A,"$1,315,701",N/A,N/A,True,6.3/10,54%,57/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Happy Endings,1983,N/A,26 Dec 1983,100 min,"Drama, Family",Jerry Thorpe,"Christopher Beaumont, Rubin Carson","Lee Montgomery, Jill Schoelen, Sarah Navin",A teenager postpones his determination to become a songwriter so that he can keep his younger brother and two sisters together as a family following the death of their parents.,English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMzMzZjZmZjEtMGZlMi00ZmIwLWFjOTItMWRiODcxNjU3OTI2XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,51,tt0085646,movie,N/A,N/A,N/A,N/A,True,6.1/10,,,,,,,
Happy Endings,1983,N/A,01 Mar 1983,100 min,Comedy,Noel Black,Christopher Canaan,"John Schneider, Catherine Hicks, Ana Alicia","Nick is a writer full of hope, Lisa is a promising singer. They both have heartache after becoming single, but soon their newly formed friendship starts to develop into something more.",English,United States,Nominated for 1 Primetime Emmy. 1 nomination total,https://m.media-amazon.com/images/M/MV5BYjkxODc1YjAtODUwOS00NDUwLWI1ZmEtNDU3ZjEzNjg3MGZiXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,N/A,7.7,89,tt0085647,movie,N/A,N/A,N/A,N/A,True,7.7/10,,,,,,,
Wedding Crashers,2005,R,15 Jul 2005,119 min,"Comedy, Romance",David Dobkin,"Steve Faber, Bob Fisher","Owen Wilson, Vince Vaughn, Rachel McAdams","John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary.",English,United States,11 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BYzQwNmU0NGEtZjlmYy00ZjQ5LTlmMWYtODY3YzI4NTdiYzA4XkEyXkFqcGc@._V1_SX300.jpg,64,7.0,"391,860",tt0396269,movie,N/A,"$209,273,411",N/A,N/A,True,7.0/10,75%,64/100,,,,,
The Beautiful Country,2004,R,13 Mar 2004,125 min,Drama,Hans Petter Moland,"Sabina Murray, Lingard Jervey","Damien Nguyen, Bai Ling, Dang Quoc Thinh Tran","After reuniting with his mother in Ho Chi Minh City, a family tragedy causes Binh to flee from Viet Nam to America. Landing in New York, Binh begins a road trip to Texas, where his American father is said to live.","Vietnamese, English, Mandarin, Cantonese, Malay","Norway, United States",1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BYmI0ZDMyNmMtY2Y1Ni00ZDUzLThjZTQtNDZiZmMyODllZTZhXkEyXkFqcGc@._V1_SX300.jpg,64,7.4,"4,004",tt0273108,movie,N/A,"$442,813",N/A,N/A,True,7.4/10,,64/100,,,,,
Murderball,2005,R,05 Aug 2005,88 min,"Documentary, Sport","Henry Alex Rubin, Dana Adam Shapiro",Dana Adam Shapiro,"Joe Soares, Keith Cavill, Mark Zupan","Quadriplegics, who play full-contact rugby in wheelchairs, overcome unimaginable obstacles to compete in the Paralympic Games in Athens, Greece.",English,United States,Nominated for 1 Oscar. 17 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZDBmYWJiOTEtMTI0NC00Y2IyLWI2OGYtZThmNTFmMmMzN2M1XkEyXkFqcGc@._V1_SX300.jpg,87,7.7,"10,608",tt0436613,movie,N/A,"$1,531,154",N/A,N/A,True,7.7/10,98%,87/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Rebound,1931,Passed,18 Sep 1931,89 min,Drama,Edward H. Griffith,"Donald Ogden Stewart, Horace Jackson","Ina Claire, Robert Ames, Myrna Loy","Story of a girl's unhappiness after her marriage to a man just jilted, and the manner in which she finally wins his affection.","English, French",United States,N/A,https://m.media-amazon.com/images/M/MV5BNmUwYmY1YTItNThhNC00NDUxLTllNTctMjBkN2M2NDUzZDM2XkEyXkFqcGdeQXVyNTUyNzA5ODE@._V1_SX300.jpg,N/A,5.7,153,tt0022296,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,,,,,
Rebound,2021,N/A,N/A,N/A,"Short, Drama",Alexander Casimir,"Alexander Casimir, Mato Standing Soldier","Kevin Richard Best, Travis Raeburn",A young man finds himself playing a pickup game with someone who appears to be a runaway slave.,English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BZGJkMjUyMTYtZjhlZC00ZGM0LTkzNmMtNDFkZTI5ZmQ1MGZmXkEyXkFqcGdeQXVyODk1NjI3NjI@._V1_SX300.jpg,N/A,N/A,N/A,tt15088702,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Rebound,2023,N/A,N/A,15 min,Short,Moon Abbott,Moon Abbott,"Angel Smigielski, Mira Hinzman, Kieron Harrell",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjE0ZGQ3ZTQtNmU0NC00MzIwLTliMjktMWU1YzE5YmZhYTQ3XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt26935703,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Rebound,2014,N/A,23 Jun 2014,84 min,"Horror, Mystery, Thriller",Megan Freels Johnston,Megan Freels Johnston,"Ashley James, Mark Meir, Liz Bauer","When a young woman finds the love of her life cheating on her, she has a mental break while travelling across country and encounters hostile strangers and debilitating anxiety along the way.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTE4MDU4ZDctMmU4OS00YjkyLTgxY2EtZTdmOGMyNjllODE3XkEyXkFqcGdeQXVyMzM1OTY4OTU@._V1_SX300.jpg,N/A,4.0,332,tt2837194,movie,N/A,N/A,N/A,N/A,True,4.0/10,,,,,,,
Undead,2003,R,04 Sep 2003,97 min,"Action, Comedy, Fantasy","Michael Spierig, Peter Spierig","Michael Spierig, Peter Spierig","Felicity Mason, Mungo McKay, Rob Jenkins","A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.",English,Australia,3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ0MDM3NDU2MF5BMl5BanBnXkFtZTcwOTQxMTkyMQ@@._V1_SX300.jpg,34,5.3,"14,981",tt0339840,movie,N/A,"$41,196",N/A,N/A,True,5.3/10,32%,34/100,,,,,
Rebound,2005,PG,01 Jul 2005,86 min,"Comedy, Family, Sport",Steve Carr,"Bill Wolff, Ed Decter, John J. Strauss","Martin Lawrence, Megan Mullally, Breckin Meyer",An acclaimed college basketball coach is demoted to a junior varsity team after a public meltdown.,English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTgzMTU0ODM4MV5BMl5BanBnXkFtZTYwODY2ODM3._V1_SX300.jpg,36,5.2,"13,775",tt0376108,movie,N/A,"$16,809,014",N/A,N/A,True,5.2/10,15%,36/100,,,,,
War of the Worlds,2025,PG-13,30 Jul 2025,91 min,"Horror, Sci-Fi, Thriller",Rich Lee,"Kenny Golde, Marc Hyman, H.G. Wells","Ice Cube, Eva Longoria, Iman Benson","A colossal invasion of Earth is coming in this off-kilter take on the legendary novel of the same name, filled with present-day themes of technology, government surveillance, and privacy.","English, German","United States, Germany",N/A,https://m.media-amazon.com/images/M/MV5BOWVlZDUzNTgtYzcxNC00OTYyLThlZjYtZDc1MTM2ZmI1Y2IzXkEyXkFqcGc@._V1_SX300.jpg,6,3.4,"29,761",tt13186306,movie,N/A,N/A,N/A,N/A,True,3.4/10,4%,6/100,,,,,
War of the Worlds,2013,TV-PG,29 Oct 2013,53 min,"Documentary, Biography, History",Cathleen O'Connell,"Michelle Ferrari, A. Brad Schwartz","Charissa Allen, Julian Arahanga, Edgar Bergen",An account of Orson Welles' 1938 radio drama broadcast that inadvertently started a mass panic.,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BYjI2MDIyY2QtODQwYS00MmJiLThmOWEtOWYyZDdlNzFlNjk0XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.2,324,tt3154422,episode,,,,,True,7.2/10,,,,26,1,tt0094416,
War of the Worlds,2005,PG-13,29 Jun 2005,117 min,"Action, Adventure, Sci-Fi",Steven Spielberg,"Josh Friedman, David Koepp, H.G. Wells","Tom Cruise, Dakota Fanning, Tim Robbins",An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,English,United States,Nominated for 3 Oscars. 16 wins & 49 nominations total,https://m.media-amazon.com/images/M/MV5BNDUyODAzNDI1Nl5BMl5BanBnXkFtZTcwMDA2NDAzMw@@._V1_SX300.jpg,73,6.6,"497,754",tt0407304,movie,N/A,"$234,280,354",N/A,N/A,True,6.6/10,76%,73/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Drivers Wanted,2005,N/A,24 Jun 2005,94 min,Comedy,T. Lee Beideck,T. Lee Beideck,"David Sirk, Brian Osborne, Dave Spiecher","Welcome to the world of the pizza delivery driver! Join the ride with the rowdy gang from ""Bob's Pizza"" as they take us on all their crazy adventures around the neighborhood. Philosophize with SHELDON, honk your horn with FRIENDLY...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTU1MDYwOTM2OF5BMl5BanBnXkFtZTcwMDkwNDAzMQ@@._V1_SX300.jpg,N/A,6.9,120,tt0385666,movie,N/A,"$25,189",N/A,N/A,True,6.9/10,,,,,,,
Rize,2005,PG-13,24 Jun 2005,86 min,"Documentary, Music",David LaChapelle,N/A,"Tommy the Clown, Larry Berry, Dragon",Rize chronicles a dance movement that rises out of South Central Los Angeles with roots in clowning and street youth culture.,English,"United States, United Kingdom",1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BOWEzNWI4MDEtZGUyMy00ZWFhLWIxNTMtNTA2YWMxNWQwOWJkXkEyXkFqcGc@._V1_SX300.jpg,74,7.1,"3,405",tt0436724,movie,N/A,"$3,336,391",N/A,N/A,True,7.1/10,84%,74/100,,,,,
Yes,2010,N/A,N/A,10 min,"Short, Drama, Romance",Ned Benson,Ned Benson,"Jeremy Strong, Jess Weixler",A couple confronts uncertainty in their relationship after being apart for three months.,English,United States,N/A,N/A,N/A,4.8,5,tt2044080,movie,N/A,N/A,N/A,N/A,True,4.8/10,,,,,,,
Bewitched,2005,PG-13,24 Jun 2005,102 min,"Comedy, Fantasy, Romance",Nora Ephron,"Nora Ephron, Delia Ephron, Sol Saks","Nicole Kidman, Will Ferrell, Shirley MacLaine","Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom Bewitched (1964).","English, Spanish",United States,2 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BYjMyYmE4YzItOTk0OS00NjNkLWEwODgtMTEzNjRjYWZjMjE5XkEyXkFqcGc@._V1_SX300.jpg,34,4.8,"77,303",tt0374536,movie,N/A,"$63,313,159",N/A,N/A,True,4.8/10,23%,34/100,,,,,
