Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
Restrepo,2010,R,06 Aug 2010,93 min,"Documentary, Biography, History","Tim Hetherington, Sebastian Junger",N/A,"The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team, Juan 'Doc Restrepo, Dan Kearney",A year with one platoon in the deadliest valley in Afghanistan.,English,United States,Nominated for 1 Oscar. 10 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BMjIwNDAxMTY4Ml5BMl5BanBnXkFtZTcwMTUyMTQ1Mw@@._V1_SX300.jpg,85,7.4,"24,632",tt1559549,movie,N/A,"$1,330,894",N/A,N/A,True,7.4/10,97%,85/100,,,,,
Grown Ups,2010,PG-13,25 Jun 2010,102 min,Comedy,Dennis Dugan,"Adam Sandler, Fred Wolf","Adam Sandler, Salma Hayek, Kevin James","After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.","English, Spanish",United States,3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMjA0ODYwNzU5Nl5BMl5BanBnXkFtZTcwNTI1MTgxMw@@._V1_SX300.jpg,30,6.0,"303,954",tt1375670,movie,N/A,"$162,001,186",N/A,N/A,True,6.0/10,10%,30/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Knight and Day,2010,PG-13,23 Jun 2010,109 min,"Action, Adventure, Comedy",James Mangold,Patrick O'Neill,"Tom Cruise, Cameron Diaz, Peter Sarsgaard",A young woman gets mixed up with a disgraced spy who is trying to clear his name.,"English, German, Spanish","United States, Spain, Austria",3 nominations total,https://m.media-amazon.com/images/M/MV5BMTM0Mzg0MzI3Ml5BMl5BanBnXkFtZTcwNjIyNzk1Mw@@._V1_SX300.jpg,46,6.3,"221,313",tt1013743,movie,N/A,"$76,423,035",N/A,N/A,True,6.3/10,51%,46/100,,,,,
The Killer Inside Me,1976,R,01 Oct 1976,99 min,"Crime, Drama",Burt Kennedy,"Edward Mann, Robert Chamblee, Jim Thompson","Stacy Keach, Susan Tyrrell, Tisha Sterling","Haunted by visions from his abusive childhood, Montana deputy sheriff Lou Ford gradually exhibits the signs of a homicidal schizophrenic.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODc5YmZkMmYtYjUzMS00YjUwLTk4MDAtNzhjNjhjZjEwZWE2XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,N/A,5.9,501,tt0074746,movie,N/A,N/A,N/A,N/A,True,5.9/10,40%,,,,,,
Jonah Hex,2010,PG-13,18 Jun 2010,81 min,"Action, Drama, Fantasy",Jimmy Hayward,"Mark Neveldine, Brian Taylor, William Farmer","Josh Brolin, Megan Fox, John Malkovich","In exchange for his freedom, bounty hunter Jonah Hex must track down a terrorist with a superweapon.",English,United States,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2NzYxNjQyMF5BMl5BanBnXkFtZTcwOTQ0OTI0Mw@@._V1_SX300.jpg,33,4.7,"62,827",tt1075747,movie,N/A,"$10,547,117",N/A,N/A,True,4.7/10,11%,33/100,,,,,
The Killer Inside Me,2010,R,08 Jun 2010,109 min,"Crime, Drama, Mystery",Michael Winterbottom,"John Curran, Jim Thompson","Casey Affleck, Kate Hudson, Jessica Alba",A West Texas Deputy Sheriff is slowly unmasked as a psychotic killer.,English,"United Kingdom, Sweden, Canada, United States",2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTUyOTIwMTU5MV5BMl5BanBnXkFtZTcwNDY5NjA1Mw@@._V1_SX300.jpg,53,6.1,"36,221",tt0954947,movie,N/A,"$217,277",N/A,N/A,True,6.1/10,56%,53/100,,,,,
Let It Rain,1927,N/A,12 Feb 1927,70 min,Comedy,Edward F. Cline,"Wade Boteler, George Crone, Earle Snell","Douglas MacLean, Shirley Mason, Wade Boteler","Riley, a marine sergeant and ringleader aboard ship in the traditional warfare between gobs and leathernecks, falls in love with a telephone girl and breaks arrest to go to her when his pet enemy is about to take shore leave. Toge...","None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BYTk3ZDllN2UtMjBiMy00MmRmLWJiZjItMjAyNWY0OGZiY2I3XkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,N/A,N/A,N/A,tt0018084,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Let It Rain,2013,N/A,17 Feb 2013,7 min,Short,Matt Hardie,Matt Hardie,"Matt Hardie, Graham Hyland, Zoe Cooper, Zac Drayson",N/A,English,Australia,1 win.,N/A,N/A,7.7,13,tt2871124,movie,N/A,N/A,N/A,N/A,True,7.7/10,,,,,,,
Stonewall Uprising,2010,Unrated,16 Jun 2010,80 min,"Documentary, History","Kate Davis, David Heilbroner","David Carter, David Heilbroner","Paul Bosche, Alfredo del Rio, John DiGiacomo",This film tells the story of the massive police raid of Stonewall in June 1969.,English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BOTI1ODQ1NDI5M15BMl5BanBnXkFtZTcwNDczODU2Mw@@._V1_SX300.jpg,74,7.3,638,tt1562450,movie,N/A,"$128,203",N/A,N/A,True,7.3/10,84%,74/100,,,,,
Joan Rivers: A Piece of Work,2010,R,02 Jul 2010,84 min,"Documentary, Biography, Comedy","Ricki Stern, Anne Sundberg",Ricki Stern,"Joan Rivers, Melissa Rivers, Kathy Griffin","A documentary on the life and career of Joan Rivers, made as the comedienne turns 75 years old.",English,United States,5 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BMjI3MTc5MzAwMV5BMl5BanBnXkFtZTcwNzgzNzE1Mw@@._V1_SX300.jpg,79,7.3,"3,845",tt1568150,movie,N/A,"$2,930,687",N/A,N/A,True,7.3/10,92%,79/100,,,,,
The Karate Kid,2010,PG,11 Jun 2010,140 min,"Action, Drama, Family",Harald Zwart,"Christopher Murphey, Robert Mark Kamen","Jackie Chan, Jaden Smith, Taraji P. Henson","Work causes a single mother to move to China with her young son; in his new home, the 12-year-old boy embraces Kung Fu, taught to him by a master.","English, Mandarin","United States, China, Hong Kong",5 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ0ODg3ODEyMF5BMl5BanBnXkFtZTcwNjI1MTgxMw@@._V1_SX300.jpg,61,6.3,"222,034",tt1155076,movie,N/A,"$176,591,618",N/A,N/A,True,6.3/10,67%,61/100,,,,,
Winter's Bone,2010,R,16 Jul 2010,100 min,"Crime, Drama, Mystery",Debra Granik,"Debra Granik, Anne Rosellini, Daniel Woodrell","Jennifer Lawrence, John Hawkes, Garret Dillahunt",An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.,English,United States,Nominated for 4 Oscars. 65 wins & 131 nominations total,https://m.media-amazon.com/images/M/MV5BMjA0OTM3MDMxNF5BMl5BanBnXkFtZTcwMDY1MjI0Mw@@._V1_SX300.jpg,90,7.1,"155,028",tt1399683,movie,N/A,"$6,531,503",N/A,N/A,True,7.1/10,94%,90/100,,,,,
The Karate Kid,1984,PG,22 Jun 1984,126 min,"Action, Drama, Family",John G. Avildsen,Robert Mark Kamen,"Ralph Macchio, Pat Morita, Elisabeth Shue","Recently relocated from NJ to LA, Daniel becomes the target of a gang of Cobra Kai dojo students. When Mr. Miyagi saves him with expert Karate skills, Daniel convinces him to teach him to defend himself, and put his bullies in the...","English, Japanese",United States,Nominated for 1 Oscar. 5 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BM2I3ZmZhNzctMzBlNC00YTc2LWE1MmEtY2ZkMzg3Y2I1ZDJhXkEyXkFqcGc@._V1_SX300.jpg,61,7.3,"265,561",tt0087538,movie,N/A,"$91,077,276",N/A,N/A,True,7.3/10,81%,61/100,,,,,
The A-Team,2010,PG-13,11 Jun 2010,117 min,"Action, Adventure, Crime",Joe Carnahan,"Joe Carnahan, Brian Bloom, Skip Woods","Liam Neeson, Bradley Cooper, Sharlto Copley","A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.","English, Spanish, French, Swahili, German","United States, United Kingdom",2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTc4ODc4NTQ1N15BMl5BanBnXkFtZTcwNDUxODUyMw@@._V1_SX300.jpg,47,6.7,"274,752",tt0429493,movie,N/A,"$77,222,099",N/A,N/A,True,6.7/10,48%,47/100,,,,,
Killers,1996,TV-MA,N/A,96 min,"Horror, Mystery, Thriller",Mike Mendez,"Dave Larsen, Mike Mendez","Dave Larsen, David Gunn, Burke Morgan",Odessa and Kyle James were just your average American boys until the night they went upstairs and killed their parents in cold blood... and smiled.,N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmU4NmYxOTAtZDhhNS00YjQwLWFjZTQtMWJkNzgzZWE2MTJjXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.3,"1,425",tt0256858,movie,N/A,N/A,N/A,N/A,True,5.3/10,,,,,,,
Marmaduke,2010,PG,04 Jun 2010,87 min,"Comedy, Family",Tom Dey,"Tim Rasmussen, Vince Di Meglio, Brad Anderson","Owen Wilson, Judy Greer, Lee Pace","A suburban family moves to a new neighborhood with their large, yet lovable Great Dane, who has a tendency to wreak havoc in his own oblivious way.",English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BMjQxMWZlZDctZDUwYi00ODFkLWIwMTItNmE1NDFmNDk3NjdkXkEyXkFqcGc@._V1_SX300.jpg,30,4.3,"18,425",tt1392197,movie,N/A,"$33,644,788",N/A,N/A,True,4.3/10,9%,30/100,,,,,
Speed Dating,2007,N/A,28 Mar 2007,7 min,"Short, Comedy",Isaac Feder,Brian Beery,"Bridget Alston, Iris Bahr, Brian Beery",A man goes speed dating to try and get over his ex but finds that all the women who talk to him are even weirder and stranger. But then he meets the women of his dreams.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMGI4MjY2NTEtZmRjOC00NThmLWJhNzQtMjIxMmQzNTQ0YjFhXkEyXkFqcGdeQXVyNzI0MTExMzY@._V1_SX300.jpg,N/A,7.9,62,tt1123409,movie,N/A,N/A,N/A,N/A,True,7.9/10,,,,,,,
Get Him to the Greek,2010,R,04 Jun 2010,109 min,"Comedy, Music",Nicholas Stoller,"Nicholas Stoller, Jason Segel","Jonah Hill, Russell Brand, Elisabeth Moss",A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,English,United States,1 win & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMjIyMzQ0MjExNV5BMl5BanBnXkFtZTcwMzkyMzgxMw@@._V1_SX300.jpg,65,6.3,"188,887",tt1226229,movie,N/A,"$60,974,475",N/A,N/A,True,6.3/10,72%,65/100,,,,,
Marmaduke,2022,TV-Y7,06 May 2022,88 min,"Animation, Adventure, Comedy","Mark A.Z. Dippé, Youngki Lee, Phil Nibbelink","Byron Kavanagh, Brad Anderson, Paul Anderson","Pete Davidson, J.K. Simmons, David Koechner","A legendary dog trainer believes he can transform Marmaduke from an undisciplined, but lovable dog, into the first Great Dane to win the World Dog Championship.",English,"United States, Canada, Hong Kong, South Korea, United Kingdom, India",1 nomination total,https://m.media-amazon.com/images/M/MV5BMDFmM2U1MjQtMjI1MC00ZTU2LWJjMmYtZGQ5YmNkODNiZDg4XkEyXkFqcGc@._V1_SX300.jpg,N/A,3.4,"5,257",tt8746404,movie,N/A,N/A,N/A,N/A,True,3.4/10,0%,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Ondine,2009,PG-13,05 Mar 2010,111 min,"Drama, Mystery, Romance",Neil Jordan,Neil Jordan,"Colin Farrell, Alicja Bachleda, Dervla Kirwan",An Irish fisherman discovers a woman in his fishing net whom his precocious daughter believes to be a selkie.,"English, Romanian, French","Ireland, United States",6 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTg0NDAxNjA4OV5BMl5BanBnXkFtZTcwODc1MjAyMw@@._V1_SX300.jpg,65,6.8,"23,169",tt1235796,movie,N/A,"$550,472",N/A,N/A,True,6.8/10,70%,65/100,,,,,
Splice,2009,R,04 Jun 2010,104 min,"Horror, Sci-Fi",Vincenzo Natali,"Vincenzo Natali, Antoinette Terry Bryant, Doug Taylor","Adrien Brody, Sarah Polley, Delphine Chanéac",Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use.,"English, French","Canada, France, United States",4 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BMjEwODQ0MjI2OV5BMl5BanBnXkFtZTcwMTA4MjQ0Mw@@._V1_SX300.jpg,66,5.8,"105,378",tt1017460,movie,N/A,"$17,010,170",N/A,N/A,True,5.8/10,75%,66/100,,,,,
Killers,1999,N/A,N/A,89 min,Crime,Robert Hanlon,Robert Hanlon,"Hugh O'Gorman, Kathleen Warner Yeates, Ed Dennehy",A brother and sister face the wrath of the mafia when they refuse to hand over their bar to pay his gambling debts.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDdhYjQ5ZWYtNTk0MS00Yzg0LWI0MTgtZTg0YWZmNjlkMmIyXkEyXkFqcGdeQXVyNjg3MzQ1NDU@._V1_SX300.jpg,N/A,6.3,37,tt0367931,movie,N/A,N/A,N/A,N/A,True,6.3/10,,,,,,,
Killers,2010,PG-13,04 Jun 2010,100 min,"Action, Comedy, Romance",Robert Luketic,"Bob DeRosa, Ted Griffin","Ashton Kutcher, Katherine Heigl, Tom Selleck","A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been contracted to kill the couple.",English,United States,2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMTU0NDIwOTcwOV5BMl5BanBnXkFtZTcwNjU3NTQ0Mw@@._V1_SX300.jpg,21,5.5,"98,928",tt1103153,movie,N/A,"$47,059,963",N/A,N/A,True,5.5/10,10%,21/100,,,,,
Killers,1997,R,22 Sep 1998,83 min,"Action, Horror, Thriller",David Michael Latt,Steven Ramirez,"Kim Little, Paul Logan, Scott Carson","The deal is simple. Buy the stolen drugs for almost nothing, sell them and make a bundle. For Ray and the others, it's the deal of their lives. For Heather, the rich girl, it's a ride on the wild side. Deep in the dark, abandoned ...",English,"United States, Canada",1 nomination,https://m.media-amazon.com/images/M/MV5BMTA1MDc3NTUwOTNeQTJeQWpwZ15BbWU3MDkwMTk0MjE@._V1_SX300.jpg,N/A,2.3,606,tt0116771,movie,N/A,N/A,N/A,N/A,True,2.3/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Speed Dating,2015,N/A,01 May 2015,10 min,"Short, Comedy, Romance",Cindy Krapfel,Stefanie Davis,"David E. McMahon, Kimm Mauceri, Celia Isla","Traci and Brooke are just like any other woman: they are looking for love. When Brooke's mother suggests she tries speed dating, she drags Traci with her. Things aren't quite as they seem when the gong rings.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMjYxMjc5NDgyOV5BMl5BanBnXkFtZTgwMDYxMTQ3NDE@._V1_SX300.jpg,N/A,9.3,16,tt4431934,movie,N/A,N/A,N/A,N/A,True,9.3/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Speed Dating,2022,N/A,N/A,N/A,"Short, Action, Comedy",Jean-Paul Ly,Jean-Paul Ly,"Leonardo Bertolini, Michael Kodi Farrow, Mia Foo","An antisocial secret agent, unwillingly participates in a Speed Dating event, but soon realises: there are no off days in their line of work.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNDgyNjQzOTktNzBkYy00MWE1LWI3NDktZTQwOWNjZmRkNjA1XkEyXkFqcGdeQXVyNDY2MTU0MzY@._V1_SX300.jpg,N/A,N/A,N/A,tt17319902,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Speed Dating,2014,N/A,25 Jul 2014,11 min,"Animation, Short, Comedy",Meghann Artes,Meghann Artes,"Baize Buzan, Russ Williamson, Michael B. Woods","Desperate to find the man of her dreams, sweet and plain Ava tries a last ditch effort, speed dating. But the absurd cast of characters she encounters makes her wonder if being single is not so bad after all.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTk3MDUwMTYwMl5BMl5BanBnXkFtZTgwOTM4ODk3MjE@._V1_SX300.jpg,N/A,7.6,225,tt3758364,movie,N/A,N/A,N/A,N/A,True,7.6/10,,,,,,,
Sex and the City 2,2010,R,27 May 2010,146 min,"Comedy, Drama, Romance",Michael Patrick King,"Michael Patrick King, Candace Bushnell, Darren Star","Sarah Jessica Parker, Kim Cattrall, Kristin Davis","While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.","English, Arabic",United States,9 wins & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTM3OTUyNTI3MF5BMl5BanBnXkFtZTcwODcyMzM0Mw@@._V1_SX300.jpg,27,4.5,"87,275",tt1261945,movie,N/A,"$95,347,692",N/A,N/A,True,4.5/10,16%,27/100,,,,,
Shrek Forever After,2010,PG,21 May 2010,93 min,"Animation, Adventure, Comedy",Mike Mitchell,"Josh Klausner, Darren Lemke, William Steig","Mike Myers, Eddie Murphy, Cameron Diaz",Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.,English,"United States, France",1 win & 13 nominations total,https://m.media-amazon.com/images/M/MV5BMTY0OTU1NzkxMl5BMl5BanBnXkFtZTcwMzI2NDUzMw@@._V1_SX300.jpg,58,6.3,"240,507",tt0892791,movie,N/A,"$238,736,787",N/A,N/A,True,6.3/10,58%,58/100,,,,,
Kites,2018,N/A,10 Oct 2018,3 min,"Short, Comedy",Ryan Anthony Martin,"Devin Field, Zac Oyama, Jacob Wysocki","Devin Field, Zac Oyama, Jacob Wysocki",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYjZkOGJlYTAtZDViMC00M2VmLWIwYWYtYmVlYTNhNGM2YjI4XkEyXkFqcGdeQXVyMjg0NDgwODg@._V1_SX300.jpg,N/A,N/A,N/A,tt9158550,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Kites,2022,N/A,14 Oct 2022,5 min,"Animation, Short",Debbie Kwon,Debbie Kwon,N/A,"Haru, a recently deceased girl whose spirit still roams the world, is hesitant to leave earth because of her fear of not knowing what will happen to her family. She spends her last days on earth seeing the beauty that the world ha...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTM0NGU2MWQtZGUzNi00Y2FmLThiZGMtYTk0Y2IzOTc1Y2ZiXkEyXkFqcGdeQXVyMTIwMTU3OTA5._V1_SX300.jpg,N/A,N/A,N/A,tt22779390,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Holy Rollers,2025,N/A,03 Aug 2025,N/A,"Short, Comedy",Jake Goddard,Jake Goddard,"Jethro Bradley, Simon Bugg, Aaron Jeffcoate","A grumpy, cynical priest and his young, naive apprentice work out of a beat-up van. Called to perform an exorcism, they find the man's wife more concerned about her image and the neighbours' reactions. Things don't go as planned.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMDgwNjgzYjYtMTEyNC00NmM1LWI1YTktNjZlMDZmMjM2NWY0XkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt36283508,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
MacGruber,2010,R,21 May 2010,90 min,"Action, Comedy",Jorma Taccone,"Will Forte, John Solomon, Jorma Taccone","Will Forte, Kristen Wiig, Val Kilmer","Former special operative MacGruber is called back into action to take down his arch-enemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, D.C.","English, Russian",United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BMjE4MDY1ODY5Nl5BMl5BanBnXkFtZTcwNjgzMTEzMw@@._V1_SX300.jpg,43,5.6,"49,198",tt1470023,movie,N/A,"$8,525,600",N/A,N/A,True,5.6/10,47%,43/100,,,,,
Holy Rollers,2010,R,23 Dec 2010,89 min,"Biography, Crime, Drama",Kevin Asch,Antonio Macia,"Jesse Eisenberg, Justin Bartha, Danny A. Abeckaser","In Brooklyn, a youth from an Orthodox Jewish community is lured into becoming an Ecstasy dealer by his pal who has ties to an Israeli drug cartel.","English, Hebrew",United States,2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTMzNjE4NDU1NF5BMl5BanBnXkFtZTcwMTAwNzQ0Mw@@._V1_SX300.jpg,51,5.9,"5,345",tt1143896,movie,N/A,"$303,064",N/A,N/A,True,5.9/10,52%,51/100,,,,,
Daddy Long Legs,1931,Approved,05 Jun 1931,80 min,"Comedy, Romance",Alfred Santell,"S.N. Behrman, Sonya Levien, Alfred Santell","Janet Gaynor, Warner Baxter, Una Merkel","Wealthy Jervis Pendleton acts as benefactor for orphan Judy Abbott, anonymously sponsoring her in her boarding school. But as she grows up, he finds himself falling in love with her, and she with him, though she does not know that...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGYzYTljMDYtNjY2NS00YWQ0LWEzYTktNGQzNjI0ZDZhNTMxXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.8,179,tt0021775,movie,N/A,N/A,N/A,N/A,True,5.8/10,,,,,,,
Letters to Juliet,2010,PG,14 May 2010,105 min,"Adventure, Comedy, Drama",Gary Winick,"Jose Rivera, Tim Sullivan","Amanda Seyfried, Gael García Bernal, Vanessa Redgrave","Sophie travels to Verona where she finds an old unanswered letter asking for love advice. She answers it and when the recipient shows up along with her grumpy grandson, they head off to find the old long lost love while a young lo...","English, Italian, Spanish",United States,6 nominations total,https://m.media-amazon.com/images/M/MV5BMjg0OTU0NDYwNF5BMl5BanBnXkFtZTcwNzUwNTMyMw@@._V1_SX300.jpg,50,6.5,"110,435",tt0892318,movie,N/A,"$53,032,453",N/A,N/A,True,6.5/10,42%,50/100,,,,,
Daddy Long Legs,1980,N/A,N/A,63 min,Animation,Bunker Jenkins,N/A,"Laura Mendoza, Maria Scott","In this animated version of the Jean Webster classic, living in an orphanage, Judy Abbot earns a scholarship to study at a prestigious American university thanks to a mysterious admirer.",English,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMTVlNjNhNGMtOTNjYS00ZjFlLWJhOTQtMzk5NmY1M2U4MmViXkEyXkFqcGdeQXVyNTM3NDk5MTg@._V1_SX300.jpg,N/A,N/A,43,tt14738492,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Looking for Eric,2009,Not Rated,27 May 2009,116 min,"Comedy, Drama, Fantasy",Ken Loach,Paul Laverty,"Steve Evets, Éric Cantona, Stephanie Bishop","Eric, a football fanatic postman whose life is descending into crisis, receives some life coaching from the famously philosophical Éric Cantona.","English, French","United Kingdom, France, Italy, Belgium, Spain",3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNjk1Mjk1NDk4NF5BMl5BanBnXkFtZTcwMDg1MDczMw@@._V1_SX300.jpg,66,7.1,"18,386",tt1242545,movie,N/A,"$55,804",N/A,N/A,True,7.1/10,84%,66/100,,,,,
Daddy Long Legs,1955,Approved,05 May 1955,126 min,"Musical, Romance",Jean Negulesco,"Phoebe Ephron, Henry Ephron, Jean Webster","Fred Astaire, Leslie Caron, Terry Moore","A wealthy American has a chance encounter with a joyful young French woman, and anonymously pays for her education. She writes letters to her mysterious benefactor, nicknaming him from the description given by some of her fellow o...","English, French",United States,Nominated for 3 Oscars. 4 nominations total,https://m.media-amazon.com/images/M/MV5BM2IyYWVkZGMtMjczMi00MDhiLWJmZjUtODhjYzUzZWUxMTFiXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.7,"4,369",tt0047969,movie,N/A,N/A,N/A,N/A,True,6.7/10,,,,,,,
Iron Man 2,2010,PG-13,07 May 2010,124 min,"Action, Sci-Fi",Jon Favreau,"Justin Theroux, Stan Lee, Don Heck","Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow","With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.","English, French, Russian",United States,Nominated for 1 Oscar. 7 wins & 45 nominations total,https://m.media-amazon.com/images/M/MV5BYWYyOGQzOGYtMGQ1My00ZWYxLTgzZjktZWYzN2IwYjkxYzM0XkEyXkFqcGc@._V1_SX300.jpg,57,6.9,"919,633",tt1228705,movie,N/A,"$312,433,331",N/A,N/A,True,6.9/10,72%,57/100,,,,,
Mother and Child,2009,R,02 Jul 2010,125 min,"Drama, Romance",Rodrigo García,Rodrigo García,"Naomi Watts, Annette Bening, Kerry Washington","A drama centered around three women: A fifty-year-old woman, the daughter she gave up for adoption thirty-five years ago, and a woman looking to adopt a child of her own.",English,"United States, Spain",4 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BMTg4NTM5MTE0N15BMl5BanBnXkFtZTcwOTM2MTgyMw@@._V1_SX300.jpg,64,7.2,"12,922",tt1121977,movie,N/A,"$1,110,509",N/A,N/A,True,7.2/10,78%,64/100,,,,,
A Nightmare on Elm Street,2010,R,30 Apr 2010,95 min,"Crime, Drama, Horror",Samuel Bayer,"Wesley Strick, Eric Heisserer, Wes Craven","Jackie Earle Haley, Rooney Mara, Kyle Gallner","The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.",English,United States,2 wins & 11 nominations total,https://m.media-amazon.com/images/M/MV5BODIxMTQ0NTIxM15BMl5BanBnXkFtZTcwMzY1NDAyMw@@._V1_SX300.jpg,35,5.2,"112,242",tt1179056,movie,N/A,"$63,075,011",N/A,N/A,True,5.2/10,14%,35/100,,,,,
Harry Brown,2009,R,14 May 2010,103 min,"Action, Crime, Drama",Daniel Barber,Gary Young,"Michael Caine, Emily Mortimer, David Bradley",An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,English,United Kingdom,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTM5NjE2NzI2Ml5BMl5BanBnXkFtZTcwNDY0ODUyMw@@._V1_SX300.jpg,55,7.2,"93,017",tt1289406,movie,N/A,"$1,818,681",N/A,N/A,True,7.2/10,64%,55/100,,,,,
Furry Vengeance,2010,PG,30 Apr 2010,92 min,"Comedy, Family",Roger Kumble,"Michael Carnes, Josh Gilbert","Brendan Fraser, Brooke Shields, Ricky Garcia","In the Oregon wilderness, a real-estate developer's new housing subdivision faces a unique group of protestors: local woodland creatures who don't want their homes disturbed.",English,"United Kingdom, United States, United Arab Emirates, Germany",1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMjM5Mzg5NjA0Nl5BMl5BanBnXkFtZTcwMjg3MDEyMw@@._V1_SX300.jpg,23,3.9,"18,751",tt0492389,movie,N/A,"$17,630,465",N/A,N/A,True,3.9/10,,23/100,,,,,
