Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Error,Season,Episode,seriesID,totalSeasons
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Glitter,2001,PG-13,21 Sep 2001,104 min,"Drama, Music, Romance",Vondie Curtis-Hall,"Cheryl L. West, Kate Lanier","Mariah Carey, Eric Benét, Max Beesley","A young singer dates a disc jockey who helps her get into the music business, but their relationship become complicated as she ascends to super stardom.",English,"United States, Canada",3 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BNWI1ZDEzMDgtMGJmZC00MzE5LTkxODMtZThhMGU3NjlhYTMxXkEyXkFqcGc@._V1_SX300.jpg,14,2.4,"24,250",tt0118589,movie,N/A,"$4,274,407",N/A,N/A,True,2.4/10,6%,14/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Hardball,2001,R,14 Sep 2001,106 min,"Comedy, Drama, Sport",Brian Robbins,"Daniel Coyle, John Gatins","Keanu Reeves, Diane Lane, John Hawkes",A gambling addict and ticket scalper living an aimless life reluctantly agrees to coach a Little League team from the Chicago projects as part of a loan agreement.,"English, German","United States, Germany",2 nominations total,https://m.media-amazon.com/images/M/MV5BMjY3Nzk0NzkxMF5BMl5BanBnXkFtZTgwMTYxNzYxMTE@._V1_SX300.jpg,48,6.4,"35,194",tt0180734,movie,N/A,"$40,222,729",N/A,N/A,True,6.4/10,42%,48/100,,,,,
The Glass House,1972,Not Rated,04 Feb 1972,90 min,Drama,Tom Gries,"Truman Capote, Wyatt Cooper, Tracy Keenan Wynn","Vic Morrow, Alan Alda, Clu Gulager","Corrections officer Brian Courtland, naive drug pusher Alan Campbell, and college professor Jonathan Page convicted of manslaughter report to prison and soon learn the truth about the prison system. From a Truman Capote story.",English,United States,Won 1 Primetime Emmy. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNTgyNjQ5NjMwN15BMl5BanBnXkFtZTcwODI3MzcyMQ@@._V1_SX300.jpg,N/A,7.1,975,tt0068642,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,,,,,
The Glass House,2001,PG-13,14 Sep 2001,106 min,"Crime, Drama, Mystery",Daniel Sackheim,Wesley Strick,"Diane Lane, Leelee Sobieski, Stellan Skarsgård",A teenage orphan fears her adoptive parents.,"English, Spanish, Greek",United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BMTY3MzA4NzYyOF5BMl5BanBnXkFtZTYwNjk3Nzc5._V1_SX300.jpg,34,5.8,"41,531",tt0221218,movie,N/A,"$18,150,259",N/A,N/A,True,5.8/10,21%,34/100,,,,,
Soul Survivors,2001,PG-13,07 Sep 2001,84 min,"Horror, Mystery, Thriller",Stephen Carpenter,Stephen Carpenter,"Melissa Sagemiller, Wes Bentley, Casey Affleck",A college student is caught between the world of the living and the dead.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjc2OGM1YzQtYzhjZC00ODliLWI2YTAtMDg0MWI5ZGQ2YzAwXkEyXkFqcGc@._V1_SX300.jpg,20,3.9,"9,801",tt0218619,movie,N/A,"$3,111,545",N/A,N/A,True,3.9/10,4%,20/100,,,,,
The Musketeer,2001,PG-13,07 Sep 2001,104 min,"Action, Adventure, Romance",Peter Hyams,"Alexandre Dumas, Gene Quintano","Justin Chambers, Catherine Deneuve, Mena Suvari","Alexander Dumas' novel is updated with an eastern influence as D'Artagnan attempts to join the king's elite guards, the Royal Musketeers, and find the man who killed his parents.",English,"Germany, Luxembourg, United Kingdom, United States",1 nomination,https://m.media-amazon.com/images/M/MV5BNzNjMTEzOTYtMDMxNC00YWI2LTkwMzItZTM0OGNmNTkyOGI1XkEyXkFqcGc@._V1_SX300.jpg,27,4.7,"15,157",tt0246544,movie,N/A,"$27,073,640",N/A,N/A,True,4.7/10,11%,27/100,,,,,
Two Can Play That Game,2001,R,07 Sep 2001,90 min,"Comedy, Romance",Mark Brown,Mark Brown,"Vivica A. Fox, Morris Chestnut, Anthony Anderson","An arrogant career woman plays a series of heartless mind-games with her boyfriend to ""put him in line,"" only to discover that he has a few tricks up his own sleeve.",English,United States,7 nominations total,https://m.media-amazon.com/images/M/MV5BOTc1N2YwOTMtOWIzZC00NTJiLTg4MzMtMGIyMTdkZjhkYzE2XkEyXkFqcGc@._V1_SX300.jpg,35,6.1,"7,665",tt0269341,movie,N/A,"$22,235,901",N/A,N/A,True,6.1/10,40%,35/100,,,,,
Rock Star,2001,R,07 Sep 2001,105 min,"Drama, Music",Stephen Herek,John Stockwell,"Mark Wahlberg, Jennifer Aniston, Dominic West",Lead singer of a tribute band becomes lead singer of the real band he idolizes.,English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BNDI4YWY2ZWItMDNkMi00NzRjLThjYjgtZDZiMzhlZmNiMDBmXkEyXkFqcGc@._V1_SX300.jpg,54,6.3,"46,295",tt0202470,movie,18 Dec 2001,"$17,008,282",N/A,N/A,True,6.3/10,,54/100,,,,,
Rock Star,2018,N/A,15 Dec 2018,45 min,"Adult, Romance",Rafael Knoll,Camilla Fernandes,"Gween Black, Dread Hot, Bárbara Inked, José Castanheira Neto",N/A,Portuguese,Brazil,N/A,N/A,N/A,N/A,N/A,tt11192452,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Two Can Play That Game,2017,N/A,30 Jun 2017,N/A,"Short, Comedy",Denis Kiely,Denis Kiely,"Denis Kiely, Christopher O'Flaherty, Donna O'Sullivan","Mr. Finnegan, is plagued by a shoplifting epidemic that threatens to close his small country store. Mr. Finnegan takes matters into his own hands in the most unexpected way by robbing the robbers.",English,Ireland,N/A,https://m.media-amazon.com/images/M/MV5BODYyNDM5Y2MtM2QxNC00NWU5LWIxZTgtZjhhOTU3ZmU0MTcwXkEyXkFqcGdeQXVyODg2Nzg3Nzc@._V1_SX300.jpg,N/A,N/A,N/A,tt8480986,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Jeepers Creepers,1939,N/A,23 Sep 1939,9 min,"Horror, Family, Animation",Robert Clampett,Ernest Gee,"Mel Blanc, Pinto Colvig","Police officer Porky is called to investigate strange noises at a house that might be haunted. Before he arrives, we tour the house and hear some evil-sounding cackles, which, it turns out, are coming from a radio one that a ghost...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTMyODA2M2YtZDRiOS00YWVkLTkzMGEtNWFjMTA1Y2RlNGY2XkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,N/A,6.7,286,tt0031506,movie,N/A,N/A,N/A,N/A,True,6.7/10,,,,,,,
Jeepers Creepers,2020,N/A,12 Oct 2020,77 min,Fantasy,Barnaby Eaton-Jones,"Barnaby Eaton-Jones, Robert Ross","Wink Taylor, Jessica Martin, Sophie Aldred","After twenty years as a struggling variety turn and then a prolific scriptwriter and television star, comic genius Marty Feldman found screen stardom with his very first Hollywood role in Mel Brooks' Young Frankenstein. With his w...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZWY2NThlYjktZTNjNi00MzkxLWFjNGUtMmVjYjI0ZWY2ZTg1XkEyXkFqcGdeQXVyNzMwODg0MzM@._V1_SX300.jpg,N/A,N/A,18,tt13245946,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Jeepers Creepers,2001,R,31 Aug 2001,90 min,"Horror, Mystery",Victor Salva,Victor Salva,"Gina Philips, Justin Long, Jonathan Breck",A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.,English,"Germany, United States",5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTkwNDU0NTE0OV5BMl5BanBnXkFtZTgwNzAzNzQyMTI@._V1_SX300.jpg,49,6.2,"154,046",tt0263488,movie,N/A,"$37,904,175",N/A,N/A,True,6.2/10,47%,49/100,,,,,
Jeepers Creepers,1939,Approved,27 Oct 1939,69 min,"Comedy, Western",Frank McDonald,"Dorrell McGowan, Stuart E. McGowan","Leon Weaver, Frank Weaver, June Weaver",A greedy land baron tries to cheat a family out of its land because he secretly knows there's oil under it.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjE5MGZiYTYtYWM1ZS00ODZlLTk0NWEtM2FiODE1MTc0NmMyXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.0,123,tt0151123,movie,N/A,N/A,N/A,N/A,True,6.0/10,,,,,,,
Summer Catch,2001,PG-13,24 Aug 2001,104 min,"Comedy, Drama, Romance",Michael Tollin,"Kevin Falls, John Gatins","Freddie Prinze Jr., Jessica Biel, Fred Ward",A rich girl whose family summers on Cape Cod has a romance with a local poor boy who hopes to become a major league baseball player.,English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BOWMxNGM4YTItMjY3NC00MzIzLWI2MDMtMGZmOGIyZjdkNDNiXkEyXkFqcGc@._V1_SX300.jpg,21,5.1,"16,962",tt0234829,movie,N/A,"$19,753,553",N/A,N/A,True,5.1/10,8%,21/100,,,,,
Captain Corelli's Mandolin,2001,R,17 Aug 2001,131 min,"Drama, Music, Romance",John Madden,"Shawn Slovo, Louis de Bernières","Nicolas Cage, Penélope Cruz, John Hurt","When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.","English, Greek, German, Italian","United Kingdom, France, United States",2 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTA3Nzg5YzYtMDIzNy00ZmNlLWIxN2UtNTFhM2M5MmMyYmJkXkEyXkFqcGc@._V1_SX300.jpg,36,5.9,"36,957",tt0238112,movie,N/A,"$25,543,895",N/A,N/A,True,5.9/10,28%,36/100,,,,,
Rat Race,2001,PG-13,17 Aug 2001,112 min,"Action, Adventure, Comedy",Jerry Zucker,Andy Breckman,"Breckin Meyer, Amy Smart, Whoopi Goldberg",A Las Vegas casino magnate determined to find a new avenue for wagering sets up a race for money.,English,"United States, Canada",3 nominations total,https://m.media-amazon.com/images/M/MV5BZGY0NDk4ZjEtZmZiYS00ZTE5LTlmMDktNGI3NTYzYjdlYTE5XkEyXkFqcGc@._V1_SX300.jpg,52,6.5,"127,826",tt0250687,movie,N/A,"$56,618,055",N/A,N/A,True,6.5/10,44%,52/100,,,,,
American Outlaws,2001,PG-13,17 Aug 2001,94 min,"Action, Drama, Western",Les Mayfield,"Roderick Taylor, John Rogers","Colin Farrell, Scott Caan, Ali Larter",5 Southern friends return home when the war ends 1865. But Yankee soldiers and Pinkerton are busy helping a railroad baron grab land from farmers along the planned railroad west. The 5 friends fight back.,English,United States,7 nominations total,https://m.media-amazon.com/images/M/MV5BMTIwMTYxODAzMV5BMl5BanBnXkFtZTYwNTM3Nzc5._V1_SX300.jpg,25,5.9,"18,287",tt0244000,movie,N/A,"$13,342,790",N/A,N/A,True,5.9/10,13%,25/100,,,,,
American Outlaws,2023,N/A,15 Sep 2023,99 min,"Crime, Drama, Mystery",Sean McEwen,Sean McEwen,"India Eisley, Emory Cohen, Sam Strike","Three siblings, facing the possibility of prison, take matters into their own hands with a cross-country crime spree of epic proportions.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzYzZjQzMmUtMjIyMi00ZDNjLWE0ZjAtNmM5NzlhMWMxODEyXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.8,349,tt4786808,movie,N/A,N/A,N/A,N/A,True,4.8/10,,,,,,,
Osmosis Jones,2001,PG,10 Aug 2001,95 min,"Animation, Action, Adventure","Bobby Farrelly, Peter Farrelly",Marc Hyman,"Laurence Fishburne, Chris Rock, David Hyde Pierce","A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",English,"United States, Denmark",1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BYWRkZWE3M2YtMjI0MC00ODk2LThhYTktN2ZmM2RiMTJiZGYwXkEyXkFqcGc@._V1_SX300.jpg,57,6.3,"40,562",tt0181739,movie,N/A,"$13,596,911",N/A,N/A,True,6.3/10,55%,57/100,,,,,
The Others,2001,PG-13,10 Aug 2001,104 min,"Horror, Mystery, Thriller",Alejandro Amenábar,Alejandro Amenábar,"Nicole Kidman, Christopher Eccleston, Fionnula Flanagan","In 1945, immediately following the end of Second World War, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted.",English,"Spain, France, United States",Nominated for 2 BAFTA 29 wins & 55 nominations total,https://m.media-amazon.com/images/M/MV5BZTNhODBkODAtNDllYy00YTg1LWJmNDUtYjgzMzEzOWQ0YWNjXkEyXkFqcGc@._V1_SX300.jpg,74,7.6,"418,880",tt0230600,movie,N/A,"$96,578,502",N/A,N/A,True,7.6/10,84%,74/100,,,,,
American Pie 2,2001,R,10 Aug 2001,108 min,Comedy,J.B. Rogers,"Adam Herz, David H. Steinberg","Jason Biggs, Shannon Elizabeth, Alyson Hannigan","Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.",English,United States,8 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BM2I4MDEwOTctNGE0Yi00NTJlLThiZGEtNzU1YjExNmRlYzI2XkEyXkFqcGc@._V1_SX300.jpg,43,6.5,"283,386",tt0252866,movie,N/A,"$145,103,595",N/A,N/A,True,6.5/10,51%,43/100,,,,,
The Others,1997,R,N/A,90 min,"Drama, Thriller",Travis Fine,Travis Fine,"Jennifer Aspen, Derrex Brady, Bodhi Elfman","On their last day of classes, three high-school misfits plan the ultimate senior prank.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYmY2OGY2NzktMDE0Zi00MDBkLWFiZGQtZmMwOTczNDY4NGIzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,N/A,4.6,122,tt0165414,movie,N/A,N/A,N/A,N/A,True,4.6/10,,,,,,,
Original Sin,1997,N/A,09 Jan 1997,50 min,"Crime, Drama, Mystery",N/A,N/A,"Roy Marsden, Ian Bannen, Cathryn Harrison","Centers on takeover of Peverell Press by new CEO Gerard Etienne. Etienne wants big changes, but is killed mysteriously. Commander Adam Dalgliesh investigates, believing the motive lies in Peverell's dark history.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMTg2NzQ4OTI2M15BMl5BanBnXkFtZTcwMjYyOTgyMQ@@._V1_SX300.jpg,N/A,7.3,303,tt0117261,series,,,,,True,7.3/10,,,,,,,N/A
Original Sin,1989,N/A,20 Feb 1989,100 min,Thriller,Ron Satlof,Philip Frank Messina,"Ann Jillian, Robert Desiderio, Lou Liberatore",When his son is kidnapped a man has to face his past demons in speaking to a Mafia don about it.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTU4NTg1OTYzMl5BMl5BanBnXkFtZTcwMzY3MjgyOQ@@._V1_SX300.jpg,N/A,4.8,175,tt0098034,movie,N/A,N/A,N/A,N/A,True,4.8/10,,,,,,,
Original Sin,2001,R,03 Aug 2001,116 min,"Crime, Drama, Mystery",Michael Cristofer,"Cornell Woolrich, Michael Cristofer","Antonio Banderas, Angelina Jolie, Thomas Jane","A woman, along with her lover, plans to con a rich man by marrying him, earning his trust, and then running away with all his money. Everything goes as planned until she falls in love with him.","English, German, Japanese, Latin, Spanish, French","United Kingdom, France, Mexico, United States",2 nominations total,https://m.media-amazon.com/images/M/MV5BODg3Mjg0MDY4M15BMl5BanBnXkFtZTcwNjY5MDQ2NA@@._V1_SX300.jpg,33,6.0,"62,238",tt0218922,movie,N/A,"$16,534,221",N/A,N/A,True,6.0/10,12%,33/100,,,,,
Rush Hour 2,2001,PG-13,03 Aug 2001,90 min,"Action, Comedy, Crime",Brett Ratner,"Ross LaManna, Jeff Nathanson","Jackie Chan, Chris Tucker, John Lone","Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.","English, Mandarin, Cantonese","United States, Hong Kong",10 wins & 22 nominations total,https://m.media-amazon.com/images/M/MV5BMGM0OTM4NGYtYzkzMC00OGZmLWEwZTItOTg4ZTdkYTIxOTc0XkEyXkFqcGc@._V1_SX300.jpg,48,6.7,"253,444",tt0266915,movie,N/A,"$226,164,286",N/A,N/A,True,6.7/10,50%,48/100,,,,,
Planet of the Apes,2001,PG-13,27 Jul 2001,120 min,"Action, Adventure, Sci-Fi",Tim Burton,"Pierre Boulle, William Broyles Jr., Lawrence Konner","Mark Wahlberg, Tim Roth, Helena Bonham Carter","In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.",English,United States,Nominated for 2 BAFTA 11 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BYjczODRhOTQtZjdkYi00MmM2LTg1ZmEtZDQ3YjA5MDJhODNhXkEyXkFqcGc@._V1_SX300.jpg,50,5.7,"240,005",tt0133152,movie,N/A,"$180,011,740",N/A,N/A,True,5.7/10,43%,50/100,,,,,
Planet of the Apes,1968,G,03 Apr 1968,112 min,"Adventure, Sci-Fi",Franklin J. Schaffner,"Michael Wilson, Rod Serling, Pierre Boulle","Charlton Heston, Roddy McDowall, Kim Hunter","After being kept in hypersleep during a long expedition into deep space, an astronaut crew crash-lands in the 40th century on a planet where highly intelligent non-human ape species are dominant and humans are enslaved.",English,United States,Nominated for 2 Oscars. 6 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMjI2NzRkNmQtNTIwZi00ZWMxLThlOGQtMjQ1NjI3MzI5YmIzXkEyXkFqcGc@._V1_SX300.jpg,79,8.0,"207,621",tt0063442,movie,N/A,"$32,589,624",N/A,N/A,True,8.0/10,86%,79/100,,,,,
Ghost World,2001,R,21 Sep 2001,111 min,"Comedy, Drama",Terry Zwigoff,"Daniel Clowes, Terry Zwigoff","Steve Buscemi, Thora Birch, Scarlett Johansson","Two eccentric best friends graduate high school and respond to a man's romance-seeking newspaper ad as a gag, only to find their lives becoming increasingly complicated.",English,"United Kingdom, Germany, United States",Nominated for 1 Oscar. 28 wins & 56 nominations total,https://m.media-amazon.com/images/M/MV5BNzQ4NmFmYzYtNGJmZi00NGNkLTk2YTktM2Q0MzQ5MWRlZGEyXkEyXkFqcGc@._V1_SX300.jpg,90,7.3,"131,043",tt0162346,movie,N/A,"$6,217,849",N/A,N/A,True,7.3/10,93%,90/100,,,,,
America's Sweethearts,2001,PG-13,20 Jul 2001,102 min,"Comedy, Romance",Joe Roth,"Billy Crystal, Peter Tolan","Julia Roberts, John Cusack, Billy Crystal",A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.,English,United States,1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNDZkZDZjYzctYTIwZi00YmU3LWE1MzgtNjY1OTMxOWIwNWNlXkEyXkFqcGc@._V1_SX300.jpg,44,5.7,"61,667",tt0265029,movie,N/A,"$93,607,673",N/A,N/A,True,5.7/10,33%,44/100,,,,,
Made,2014,N/A,10 Jul 2014,20 min,"Short, Drama, Thriller",Norbert Schoerner,Juanita Boxill,"Gardar Eide Einarsson, Jonathan Forbes, Rina Ohta",The double life of a young Japanese woman in Tokyo. When a brief encounter with a foreigner threatens to unravel her hidden existence she does everything it takes to protect her secrets.,English,"United Kingdom, Japan",N/A,https://m.media-amazon.com/images/M/MV5BMjI5NDU2MjAzM15BMl5BanBnXkFtZTgwNDQ2MDI0MTE@._V1_SX300.jpg,N/A,7.5,22,tt3582946,movie,N/A,N/A,N/A,N/A,True,7.5/10,,,,,,,
Legally Blonde,2001,PG-13,13 Jul 2001,96 min,"Comedy, Romance",Robert Luketic,"Amanda Brown, Karen McCullah, Kirsten Smith","Reese Witherspoon, Luke Wilson, Selma Blair","Fashionable sorority queen Elle Woods follows her ex-boyfriend to law school, where she discovers that there is more to her than just looks.","English, Vietnamese",United States,6 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BNTEyNjUwMTkxMV5BMl5BanBnXkFtZTcwNjk0NDk0NA@@._V1_SX300.jpg,59,6.5,"272,673",tt0250494,movie,N/A,"$96,520,674",N/A,N/A,True,6.5/10,72%,59/100,,,,,
Legally Blonde,2003,N/A,N/A,N/A,"Comedy, Romance",Charles Herman-Wurmfeld,Rachel Sweet,"Jennifer Hall, Gelbert Coloma, Paul Korver","Harvard Law student Elle Woods is under-estimated by her teachers and peers. She faces off with Keaton, both in class and trying to get an apartment.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjYwY2FhMWItMDNhYi00ZmQyLTkwNzgtYzRjYWVkYmM3Y2MyXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.1,180,tt0316997,movie,N/A,N/A,N/A,N/A,True,5.1/10,,,,,,,
Bully,2001,TV-MA,12 Dec 2001,108 min,"Biography, Crime, Drama",Larry Clark,"Jim Schutze, David McKenna, Roger Pullis","Brad Renfro, Nick Stahl, Bijou Phillips","A pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanour has proven too much.",English,"United States, France, United Kingdom",3 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BOTZhYjYyZWYtMTZlZS00MTY1LWI3ZDEtYTI2Yjk1ZDIyNTM5XkEyXkFqcGc@._V1_SX300.jpg,45,6.9,"42,342",tt0242193,movie,N/A,"$480,811",N/A,N/A,True,6.9/10,54%,45/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Bully,2011,PG-13,27 Apr 2012,98 min,Documentary,Lee Hirsch,"Cynthia Lowen, Lee Hirsch","Alex Libby, Lona Johnson, Kelby Johnson",A documentary on peer-to-peer bullying in schools across America.,English,United States,8 wins & 21 nominations,https://m.media-amazon.com/images/M/MV5BNjk1MjYzNzUxOF5BMl5BanBnXkFtZTcwOTQyODU2Nw@@._V1_SX300.jpg,74,7.3,"10,594",tt1682181,movie,N/A,"$4,142,648",N/A,N/A,True,7.3/10,85%,74/100,,,,,
Bully,2011,N/A,N/A,N/A,"Animation, Short, Comedy","Harry Barnes, Greg Nachmanovitch",N/A,"Harry Barnes, Greg Nachmanovitch",A humorous short about a bully who finally gets what's coming to him.,English,United States,N/A,N/A,N/A,6.6,5,tt2251237,movie,N/A,N/A,N/A,N/A,True,6.6/10,85%,,,,,,
Made,1972,R,01 Aug 1975,101 min,Drama,John Mackenzie,Howard Barker,"Carol White, Roy Harper, John Castle",The story of the relationship between a young single mother and an insecure rock star.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BOGQzMDNlZDctZGI2YS00NjE3LTk0MDktZTc2N2U4MjEzODk2XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.5,175,tt0073330,movie,N/A,N/A,N/A,N/A,True,6.5/10,,,,,,,
Bully,2019,Not Rated,14 Aug 2019,102 min,Drama,Stephen Gaffney,Stephen Gaffney,"Ciaran McCabe, Kieran O'Reilly, James Ward","Karl, a sixth year student preparing to sit his Leaving Cert exams, becomes the target of a gang of bullies. With no support from his family and no friends to turn to, Karl falls victim to the psychological manipulation of a schoo...",English,Ireland,1 nomination,https://m.media-amazon.com/images/M/MV5BMDkzOGI3ZjYtZTVhYy00ZmY2LThlOGQtOTUzOGUyY2YyNGExXkEyXkFqcGdeQXVyMjExMjI5NzI@._V1_SX300.jpg,N/A,7.8,38,tt4549796,movie,N/A,N/A,N/A,N/A,True,7.8/10,,,,,,,
Bully,2013,N/A,N/A,24 min,"Short, Drama",Rob Weiermair,"Rob Weiermair, Amy Whittenberger","Richard Meehan, Shaw Jones, Royana Black",A shy and sensitive 14-year-old kid is pushed to the limits... with unexpected results.,English,United States,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMTk3MDM1OTAwNl5BMl5BanBnXkFtZTgwMDM3MjQ0MDE@._V1_SX300.jpg,N/A,7.8,39,tt3197760,movie,N/A,N/A,N/A,N/A,True,7.8/10,,,,,,,
The Score,2001,R,13 Jul 2001,124 min,"Crime, Drama, Thriller",Frank Oz,"Daniel E. Taylor, Kario Salem, Lem Dobbs","Robert De Niro, Edward Norton, Marlon Brando",An aging thief hopes to retire and live off his ill-gotten wealth with his lover when a young kid convinces him into doing one last heist that comes with a large payout.,"English, French","Germany, Canada, United States",1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BZmI3Mjk4NGMtYjhmOC00NjYzLThhNWQtYWUwZDc3Y2ZkZTA1XkEyXkFqcGc@._V1_SX300.jpg,71,6.8,"141,193",tt0227445,movie,N/A,"$71,107,711",N/A,N/A,True,6.8/10,74%,71/100,,,,,
The Score,2013,N/A,N/A,11 min,"Short, Drama, Music",Thomas Scott Holland,Thomas Scott Holland,"Dean Cartmel, Phil Zachariah","A short silent film influenced by the classical German Expressionist cinema of the 1920s. Two musicians struggle with passion and sanity, delving further into desperation, paranoia and death as they search for the souls of their c...",N/A,Australia,N/A,https://m.media-amazon.com/images/M/MV5BYTBhMDM0N2EtYmJlMC00YjQzLTk1NjctODA4ZTY1MzljZjkxXkEyXkFqcGdeQXVyMTgyMzE5NDU@._V1_SX300.jpg,N/A,N/A,N/A,tt3123406,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Score,2021,N/A,03 Jun 2022,100 min,"Crime, Drama, Music",Malachi Smyth,Malachi Smyth,"Will Poulter, Naomi Ackie, Johnny Flynn",Two small time crooks drive to a secluded cafe for a big 'score'.,English,United Kingdom,1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BZTgyZGQ1Y2ItNjNhZS00OTc0LWIzNzAtODcwNjc3ZmY0ZjEzXkEyXkFqcGc@._V1_SX300.jpg,51,5.0,457,tt10405022,movie,N/A,N/A,N/A,N/A,True,5.0/10,53%,51/100,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
Bully,2018,N/A,31 Dec 2019,83 min,Comedy,Santino Campanelli,Joe Campanelli,"Tucker Albrizzi, Ron Canada, Danny Trejo","Jimmy, a quiet, heavy-set high school kid, is constantly bullied by his classmate Miles and his cronies. After a chance meeting with a former professional boxer, Jimmy decides to learn how to fight back.",English,United States,3 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZmJiNWE3NGEtMDdhOS00ZGFkLTgzNTItNTBmMjdhY2M1ZGE2XkEyXkFqcGc@._V1_SX300.jpg,N/A,5.7,681,tt5741008,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,,,,,
Bully,2017,N/A,24 Sep 2017,58 min,"Drama, Musical",Aaron Alon,Aaron Alon,"Edward Henrickson, Danica Dawn Johnston, Brad Goertz","BULLY is a new dramatic musical about Sam Bradley, a young man who commits suicide after being repeatedly bullied in school. The story follows Sam in the days leading up to his death, and the lives of those around him following hi...",English,United States,22 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BYWVmNWM4YzktNjNmMS00MTM1LWJiODAtNDE5YzZhMzBkOWM4XkEyXkFqcGdeQXVyNzY1ODM1MTQ@._V1_SX300.jpg,N/A,7.4,14,tt6949172,movie,N/A,N/A,N/A,N/A,True,7.4/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,,Incorrect IMDb ID.,,,,
